"Test_True","Test_predicted","iteration","eir","seasonality","dosage","access","resistance_level"
-0.0291512005319883,-0.0284057115213226,1,5,"sesonality1",0,0.04,7
-0.0450110084808022,-0.0449783275202363,1,5,"sesonality1",0,0.04,7
0.0139548691095844,0.013095072934892,1,10,"sesonality1",0,0.04,7
-0.0264395049055129,-0.0274849431617817,1,10,"sesonality1",0,0.04,7
-0.0210342281682128,-0.0244042873076186,1,10,"sesonality1",0,0.04,7
-0.0561534673591244,-0.0535436378328843,1,10,"sesonality1",0,0.04,7
-0.0353424414142984,-0.0297011876423561,1,10,"sesonality1",0,0.04,7
0.0215489544709239,0.0192805730620933,1,10,"sesonality1",0,0.04,7
-0.0417025914618339,-0.038495780566872,1,10,"sesonality1",0,0.04,7
-0.00477277951156029,-0.00718505381075984,1,10,"sesonality1",0,0.04,7
-0.0128575298982451,-0.0231207752463448,1,10,"sesonality1",0,0.04,7
-0.0287789105467414,-0.0386466639851883,1,10,"sesonality1",0,0.04,7
-0.0460176764940856,-0.050072930478154,1,10,"sesonality1",0,0.04,7
-0.0102617595288389,-0.00733134216954239,1,10,"sesonality1",0,0.04,7
0.0112039767841817,0.0109564189432512,1,10,"sesonality1",0,0.04,7
-0.0308994616072373,-0.0361897341271207,1,10,"sesonality1",0,0.04,7
0.00740005223343459,0.00388049236726668,1,10,"sesonality1",0,0.04,7
-0.0137926393567872,-0.0166720943730181,1,10,"sesonality1",0,0.04,7
-0.00416780519308445,-0.00175223216703184,1,10,"sesonality1",0,0.04,7
-0.0223259788470409,-0.0261537366620768,1,10,"sesonality1",0,0.04,7
0.00679524101387548,0.00686894767288458,1,10,"sesonality1",0,0.04,7
-0.043335620867019,-0.046056150806966,1,10,"sesonality1",0,0.04,7
-0.0553110260909405,-0.0564865298976623,1,10,"sesonality1",0,0.04,7
-0.0447175548488002,-0.0466088619309852,1,10,"sesonality1",0,0.04,7
-0.0593894117635582,-0.0556721139680406,1,10,"sesonality1",0,0.04,7
0.00286990717088944,0.00204527660830954,1,10,"sesonality1",0,0.04,7
-0.0418032941911099,-0.0361670338591584,1,10,"sesonality1",0,0.04,7
-0.0515856043903525,-0.0503066173836619,1,10,"sesonality1",0,0.04,7
-0.0567785585452958,-0.0580447914158933,1,10,"sesonality1",0,0.04,7
0.00671531667137114,0.0072119598474653,1,10,"sesonality1",0,0.04,7
-0.0383729365421275,-0.037206007018922,1,10,"sesonality1",0,0.04,7
-0.00429009738052379,-0.0100272010119392,1,10,"sesonality1",0,0.04,7
0.00442335183949357,0.000401034868718592,1,500,"sesonality1",0,0.04,7
-0.000133632354704124,-0.00230334130361966,1,500,"sesonality1",0,0.04,7
-0.0478489604314019,-0.0512531095202968,1,500,"sesonality1",0,0.04,7
-0.0302295131195685,-0.0298648553883684,1,500,"sesonality1",0,0.04,7
-0.0779352383568501,-0.0741159005758547,1,500,"sesonality1",0,0.04,7
-0.0120409158877785,-0.0153931138618791,1,500,"sesonality1",0,0.04,7
-0.0430355323699042,-0.0460169731576487,1,500,"sesonality1",0,0.04,7
-0.0310243500058854,-0.0305538491844498,1,500,"sesonality1",0,0.04,7
-0.0340845617204128,-0.0307587007222584,1,500,"sesonality1",0,0.04,7
0.00370870732839955,-0.000415430480667896,1,500,"sesonality1",0,0.04,7
