"Setting","Factor","First","Effect","MAX","MIN","EIR","Resistance_level","Treatment_access","Dosage","Seasonality","sum_first"
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","half-life",0.0226464058716199,"First",0.0299920304915225,0.015711828626876,500,2.5,0.04,1,"sesonality1",1.00148078377875
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","MKR",0.000560041434597966,"First",0.00805994681747568,-0.00641560969795755,500,2.5,0.04,1,"sesonality1",1.00148078377875
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","Diangostic",0.000896963302260168,"First",0.00844764347757403,-0.00603748402861712,500,2.5,0.04,1,"sesonality1",1.00148078377875
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","Cmax/IC50",0.000550023657314413,"First",0.00810788440087461,-0.00630429673960227,500,2.5,0.04,1,"sesonality1",1.00148078377875
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","Fitness",0.977124488490381,"Total",0.984069682576338,0.969675115433491,500,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","half-life",0.022483274471627,"Total",0.0226970638439506,0.0222683766752129,500,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","MKR",0.000396716805547631,"Total",0.000403237783577761,0.000390315995279366,500,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","Diangostic",0.000407771793301713,"Total",0.000412975202615663,0.000402237467173551,500,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","Cmax/IC50",0.00032894388319941,"Total",0.00033632984117156,0.00032155354587591,500,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","Fitness",0.874443788579385,"First",0.893725005196098,0.891299296522191,5,10,0.04,1,"sesonality1",1.02062954890877
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","half-life",0.0177486807792281,"First",0.0256157936188283,0.0103145261934131,5,10,0.04,1,"sesonality1",1.02062954890877
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","MKR",0.00815041323389589,"First",0.0156890782145537,0.000726389691785626,5,10,0.04,1,"sesonality1",1.02062954890877
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","Diangostic",0.00761736203739939,"First",0.0151384679554096,0.000201911979423985,5,10,0.04,1,"sesonality1",1.02062954890877
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","Cmax/IC50",0.0920397553700912,"First",0.100998232182732,0.0867209605666307,5,10,0.04,1,"sesonality1",1.02062954890877
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","Fitness",0.886332511211571,"Total",0.893334711006678,0.879104365550695,5,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","half-life",0.0160559766013928,"Total",0.0162573557766152,0.0158699781381275,5,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","MKR",0.00348122841320264,"Total",0.00352951178043822,0.00343732321168439,5,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","Diangostic",0.00278093008022411,"Total",0.00281637941526622,0.00274478170971326,5,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_10_Dosage_1","Cmax/IC50",0.0923055030585766,"Total",0.0935191260368763,0.0911098144950791,5,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","Fitness",0.938024638686345,"First",0.936242136025437,0.934891342489647,10,10,0.04,1,"sesonality1",0.997351293950049
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","half-life",0.0160561873572917,"First",0.0236761826985839,0.00854461550657798,10,10,0.04,1,"sesonality1",0.997351293950049
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","MKR",0.000681286512702831,"First",0.00831487533919804,-0.00673790422585289,10,10,0.04,1,"sesonality1",0.997351293950049
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","Diangostic",1.35612792933684e-06,"First",0.00763706337471047,-0.00762535958787216,10,10,0.04,1,"sesonality1",0.997351293950049
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","Cmax/IC50",0.0452365313157313,"First",0.0523481448749049,0.0377879117704219,10,10,0.04,1,"sesonality1",0.997351293950049
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","Fitness",0.935086561280986,"Total",0.942388588294372,0.927940590933443,10,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","half-life",0.0192328510802634,"Total",0.0194463412141636,0.0190225823404483,10,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","MKR",0.00164600460403796,"Total",0.00167634990896298,0.00161493971089269,10,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","Diangostic",0.000708717721849313,"Total",0.00071840839506945,0.000699387149960311,10,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_10_Dosage_1","Cmax/IC50",0.0464092289733775,"Total",0.0470080744501925,0.045809367486523,10,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","Fitness",0.904608718436771,"First",0.915709865944807,0.914039036168562,500,10,0.04,1,"sesonality1",1.01134637383371
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","half-life",0.0708438127204897,"First",0.0787366300183579,0.0641186555854169,500,10,0.04,1,"sesonality1",1.01134637383371
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","MKR",0.00299538646786637,"First",0.0101289215896968,-0.00479942129364749,500,10,0.04,1,"sesonality1",1.01134637383371
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","Diangostic",0.00330438026982101,"First",0.0105092773899081,-0.00454799566050178,500,10,0.04,1,"sesonality1",1.01134637383371
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","Cmax/IC50",0.0182477021050517,"First",0.0258292756064384,0.0107144395425331,500,10,0.04,1,"sesonality1",1.01134637383371
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","Fitness",0.910720228484285,"Total",0.91830967754522,0.903951711195009,500,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","half-life",0.0670116842741716,"Total",0.0676711575898719,0.0663658724141919,500,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","MKR",0.00114476384435833,"Total",0.00116380074980679,0.00112517061398168,500,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","Diangostic",0.00225559848711861,"Total",0.00228398736828212,0.00222728752862021,500,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_10_Dosage_1","Cmax/IC50",0.0172980774119468,"Total",0.017545326014141,0.0170419734675739,500,10,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","Fitness",0.37255599464718,"First",0.373826680449273,0.36190656722543,5,2.5,0.5,1,"sesonality1",0.986995542600924
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","half-life",0.62744400535282,"First",0.622977626846318,0.615610355142985,5,2.5,0.5,1,"sesonality1",0.986995542600924
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","MKR",0,"First",0.00778345524356269,-0.00827515393004332,5,2.5,0.5,1,"sesonality1",0.986995542600924
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","Diangostic",0,"First",0.00686334950175242,-0.00935667887732336,5,2.5,0.5,1,"sesonality1",0.986995542600924
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","Cmax/IC50",0,"First",0.00691615649244695,-0.00952380070879653,5,2.5,0.5,1,"sesonality1",0.986995542600924
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","Fitness",0.376187352234705,"Total",0.379734787561418,0.372635241178347,5,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","half-life",0.628010456075621,"Total",0.63373625450325,0.62200534040705,5,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","MKR",0.00216620995401633,"Total",0.00219849316435555,0.00213241446988191,5,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","Diangostic",0.00166635764681573,"Total",0.00168595973359442,0.00164583507022689,5,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_2.5_Dosage_1","Cmax/IC50",0.00292579523070964,"Total",0.00298199601158851,0.0028689113465533,5,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","Fitness",0.349372436905897,"First",0.353606542897351,0.341337305990879,10,2.5,0.5,1,"sesonality1",0.994756135504853
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","half-life",0.650627563094103,"First",0.650773652047684,0.644061653250901,10,2.5,0.5,1,"sesonality1",0.994756135504853
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","MKR",0,"First",0.00739191141747423,-0.00866468493607156,10,2.5,0.5,1,"sesonality1",0.994756135504853
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","Diangostic",0,"First",0.00769189818065092,-0.00828391194647317,10,2.5,0.5,1,"sesonality1",0.994756135504853
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","Cmax/IC50",0,"First",0.00735705505101916,-0.00861048715435438,10,2.5,0.5,1,"sesonality1",0.994756135504853
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","Fitness",0.350668839480642,"Total",0.353842261127434,0.347134530051888,10,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","half-life",0.651152565712471,"Total",0.657362258927484,0.64514212982159,10,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","MKR",0.000720485540159787,"Total",0.000730948037357238,0.000709893821595351,10,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","Diangostic",0.00129951467662519,"Total",0.00131704209130607,0.00128208631469782,10,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_2.5_Dosage_1","Cmax/IC50",0.00150797153609404,"Total",0.0015295006716012,0.00148553132739341,10,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","Fitness",0.238234842954238,"First",0.244667760216574,0.231669691563243,500,2.5,0.5,1,"sesonality1",0.999322500734101
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","half-life",0.760259937698514,"First",0.762089438678217,0.757501684711715,500,2.5,0.5,1,"sesonality1",0.999322500734101
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","MKR",0.000201090897400836,"First",0.00773184775929327,-0.00721779943776771,500,2.5,0.5,1,"sesonality1",0.999322500734101
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","Diangostic",0.000337442128247235,"First",0.00797555031666385,-0.00707802539400877,500,2.5,0.5,1,"sesonality1",0.999322500734101
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","Cmax/IC50",0.000966686321599505,"First",0.00888954190028394,-0.0063569984258419,500,2.5,0.5,1,"sesonality1",0.999322500734101
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","Fitness",0.237337647174232,"Total",0.239517709827006,0.23505794377718,500,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","half-life",0.759181601977186,"Total",0.765571394381877,0.752449982562411,500,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","MKR",0.000737158457399762,"Total",0.000749280118423521,0.000724948955880609,500,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","Diangostic",0.00121920249837144,"Total",0.001237110396272,0.0012013863712542,500,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_2.5_Dosage_1","Cmax/IC50",0.00223460928469206,"Total",0.0022714199916315,0.00219736557202601,500,2.5,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","Fitness",0.0242339717917419,"First",0.0319471709915459,0.0155400469297957,5,10,0.5,1,"sesonality1",0.973422838180786
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","half-life",0.0293460312847657,"First",0.037206427980567,0.0202296637693088,5,10,0.5,1,"sesonality1",0.973422838180786
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","MKR",0.00636313628325655,"First",0.0146767762653941,-0.00195852868345655,5,10,0.5,1,"sesonality1",0.973422838180786
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","Diangostic",0,"First",0.00420491633707579,-0.0127410894169919,5,10,0.5,1,"sesonality1",0.973422838180786
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","Cmax/IC50",0.940056860640236,"First",0.916047818235705,0.914124581259296,5,10,0.5,1,"sesonality1",0.973422838180786
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","Fitness",0.0314648079228089,"Total",0.0318460651071506,0.0310703853400032,5,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","half-life",0.0396106167711411,"Total",0.0400998420584545,0.0391090019757605,5,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","MKR",0.0142804346849624,"Total",0.014487242463317,0.014086867315093,5,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","Diangostic",0.00797672546253129,"Total",0.00809602349628184,0.00784841431768228,5,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.5_Resistance_10_Dosage_1","Cmax/IC50",0.930016313833388,"Total",0.937846594199381,0.921678215557993,5,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","Fitness",0.0540750800150245,"First",0.0611903725580957,0.0450448956392306,10,10,0.5,1,"sesonality1",0.987973485192697
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","half-life",0.111839720971145,"First",0.118207523790666,0.1022950874221,10,10,0.5,1,"sesonality1",0.987973485192697
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","MKR",0.00567899720329685,"First",0.0136246530572851,-0.00317999409481513,10,10,0.5,1,"sesonality1",0.987973485192697
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","Diangostic",0,"First",0.00789152646249077,-0.00860664894969716,10,10,0.5,1,"sesonality1",0.987973485192697
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","Cmax/IC50",0.828406201810534,"First",0.820331186698325,0.816476068211583,10,10,0.5,1,"sesonality1",0.987973485192697
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","Fitness",0.05647327093516,"Total",0.0570937318054293,0.0558355586085972,10,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","half-life",0.113882361154596,"Total",0.115219590625937,0.112599759154753,10,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","MKR",0.0110332509343845,"Total",0.0111866711141738,0.0108823958662519,10,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","Diangostic",0.00652688153633388,"Total",0.00662040862938693,0.00642694206792077,10,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_1","Cmax/IC50",0.824833254637269,"Total",0.832607311943288,0.817463744155288,10,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","Fitness",0.107748194831647,"First",0.113622324447113,0.0974503388558269,500,10,0.5,1,"sesonality1",0.980003441980095
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","half-life",0.547810997128094,"First",0.541485662148101,0.532067547765865,500,10,0.5,1,"sesonality1",0.980003441980095
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","MKR",0.00154878291055587,"First",0.0101084320620048,-0.00701425762209213,500,10,0.5,1,"sesonality1",0.980003441980095
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","Diangostic",0.000812880425576205,"First",0.00945180335668804,-0.00789657955356284,500,10,0.5,1,"sesonality1",0.980003441980095
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","Cmax/IC50",0.342079144704127,"First",0.342039563721412,0.328816170114732,500,10,0.5,1,"sesonality1",0.980003441980095
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","Fitness",0.114415117905667,"Total",0.115625924769777,0.113126389957625,500,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","half-life",0.547845303618989,"Total",0.553474813498845,0.542370277071924,500,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","MKR",0.00768302039575179,"Total",0.00779291640130324,0.00756585925208025,500,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","Diangostic",0.0111701293349753,"Total",0.011336186824613,0.0110045324909576,500,10,0.5,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_1","Cmax/IC50",0.343786958698378,"Total",0.347554340924275,0.34005828866891,500,10,0.5,1,"sesonality1",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","Fitness",0.922071988452356,"First",0.908576265318872,0.905980663536767,5,2.5,0.04,0,"sesonality2",0.983939697292204
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","half-life",0.00959206666312164,"First",0.0177555782042135,0.00164979842602338,5,2.5,0.04,0,"sesonality2",0.983939697292204
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","MKR",0.00961393740778927,"First",0.0172682933994439,0.00171835996450008,5,2.5,0.04,0,"sesonality2",0.983939697292204
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","Diangostic",0.00338054273090904,"First",0.0112022759895572,-0.00427935971035663,5,2.5,0.04,0,"sesonality2",0.983939697292204
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","Cmax/IC50",0.0553414647458245,"First",0.0625498831169655,0.0466902371928036,5,2.5,0.04,0,"sesonality2",0.983939697292204
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","Fitness",0.907873378779751,"Total",0.915517427646593,0.900091816547879,5,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","half-life",0.0242907872479893,"Total",0.024683698003942,0.0238658360052467,5,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","MKR",0.0137775453468358,"Total",0.0139737810572296,0.0135754388748989,5,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","Diangostic",0.00293864781410699,"Total",0.00297821802993092,0.00289983240104862,5,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_2.5_Dosage_0","Cmax/IC50",0.0773103134544604,"Total",0.0784935301195251,0.0760959098535235,5,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","Fitness",0.975982924013452,"First",0.950184097705148,0.948983592666593,10,2.5,0.04,0,"sesonality2",0.972948261163753
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","half-life",0.000738105190985368,"First",0.00810198935161568,-0.0067245239864922,10,2.5,0.04,0,"sesonality2",0.972948261163753
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","MKR",0,"First",0.00382655695312521,-0.0106305946848356,10,2.5,0.04,0,"sesonality2",0.972948261163753
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","Diangostic",0,"First",0.0051775479246414,-0.00925316471179193,10,2.5,0.04,0,"sesonality2",0.972948261163753
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","Cmax/IC50",0.0232789707955629,"First",0.0300416330230467,0.0153350157849889,10,2.5,0.04,0,"sesonality2",0.972948261163753
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","Fitness",0.957002582841732,"Total",0.964159674671993,0.949772466067655,10,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","half-life",0.0185697690123816,"Total",0.0188183296371285,0.0183145164853475,10,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","MKR",0.00548846695347335,"Total",0.00558006858645373,0.00540176760547567,10,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","Diangostic",0.00343748827313611,"Total",0.00348707109112858,0.00339009518978391,10,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_2.5_Dosage_0","Cmax/IC50",0.0395626240630304,"Total",0.040092954756227,0.0390104654935912,10,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","Fitness",0.985402858122877,"First",0.977557649811659,0.977087952142743,500,2.5,0.04,0,"sesonality2",0.991793356243933
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","half-life",0.0100788491875751,"First",0.01750613547066,0.00325445851003326,500,2.5,0.04,0,"sesonality2",0.991793356243933
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","MKR",0.000565532000071102,"First",0.00780504136754216,-0.00626739945952743,500,2.5,0.04,0,"sesonality2",0.991793356243933
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","Diangostic",0.00131890112605699,"First",0.00868055749360887,-0.00558444873445255,500,2.5,0.04,0,"sesonality2",0.991793356243933
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","Cmax/IC50",0.00263385956341957,"First",0.0100777139591721,-0.00430182356870143,500,2.5,0.04,0,"sesonality2",0.991793356243933
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","Fitness",0.978576177834092,"Total",0.985293830350575,0.971160949588868,500,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","half-life",0.0146961467799805,"Total",0.0148655407656693,0.0145159641061755,500,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","MKR",0.00312590877449981,"Total",0.00317002205337191,0.00307979592953408,500,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","Diangostic",0.00583055062755078,"Total",0.00590782260163444,0.00575079319741808,500,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_500_Access_0.04_Resistance_2.5_Dosage_0","Cmax/IC50",0.00713482605093965,"Total",0.00724498521480291,0.00703155830222915,500,2.5,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","Fitness",0.979368656031502,"First",0.974201507673187,0.973693083610347,5,10,0.04,0,"sesonality2",0.994461047490811
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","half-life",0.0165264054904303,"First",0.0235598299870682,0.00878611221118985,5,10,0.04,0,"sesonality2",0.994461047490811
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","MKR",0,"First",0.00628479885604906,-0.00846205364154024,5,10,0.04,0,"sesonality2",0.994461047490811
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","Diangostic",0,"First",0.00651865589236879,-0.00811279492272642,5,10,0.04,0,"sesonality2",0.994461047490811
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","Cmax/IC50",0.0041049384780674,"First",0.0112962416932808,-0.00348132426151946,5,10,0.04,0,"sesonality2",0.994461047490811
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","Fitness",0.976029190376927,"Total",0.983544879800331,0.968863620012952,5,10,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","half-life",0.0182795407495856,"Total",0.0184707352528563,0.018086534089925,5,10,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","MKR",0.00184594361024923,"Total",0.00186863229011556,0.00182375471114881,5,10,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","Diangostic",0.00220675893049046,"Total",0.00223873274425543,0.00217485154642825,5,10,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_5_Access_0.04_Resistance_10_Dosage_0","Cmax/IC50",0.00598320884334621,"Total",0.0060598233899611,0.00590760625460558,5,10,0.04,0,"sesonality2",0
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_10_Dosage_0","Fitness",0.982674806667736,"First",0.972476109754523,0.971893079512937,10,10,0.04,0,"sesonality2",0.989319844304911
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_10_Dosage_0","half-life",0.0169788127443334,"First",0.0246569139212521,0.00883631550124606,10,10,0.04,0,"sesonality2",0.989319844304911
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_10_Dosage_0","MKR",0,"First",0.00542561085699316,-0.0102574682099872,10,10,0.04,0,"sesonality2",0.989319844304911
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_10_Dosage_0","Diangostic",0,"First",0.00522631324655297,-0.0103721908508539,10,10,0.04,0,"sesonality2",0.989319844304911
"Spread_sesonality2_EIR_10_Access_0.04_Resistance_10_Dosage_0","Cmax/IC50",0.000346380587930187,"First",0.0081799125537401,-0.00729956803055023,10,10,0.04,0,"sesonality2",0.989319844304911
