"Test_True","Test_predicted","iteration","eir","seasonality","dosage","access","resistance_level"
0.160624921798256,0.163919447097858,1,10,"sesonality1",0,0.5,7
0.0280829011876909,0.0209093607962996,1,10,"sesonality1",0,0.5,7
0.130194022515967,0.12064603805596,1,10,"sesonality1",0,0.5,7
0.228191839450907,0.231893644361428,1,10,"sesonality1",0,0.5,7
0.292942040870386,0.285703128554893,1,10,"sesonality1",0,0.5,7
0.196748163432671,0.19158952930267,1,10,"sesonality1",0,0.5,7
0.147399973749962,0.152870047059225,1,10,"sesonality1",0,0.5,7
0.179515493680977,0.187631335211273,1,10,"sesonality1",0,0.5,7
0.109480478727426,0.103992316992685,1,10,"sesonality1",0,0.5,7
0.212836665141136,0.222594527210119,1,10,"sesonality1",0,0.5,7
0.232039785456257,0.230621422759467,1,10,"sesonality1",0,0.5,7
0.248028590278029,0.249441116481438,1,10,"sesonality1",0,0.5,7
0.130392325237825,0.129687492919322,1,10,"sesonality1",0,0.5,7
0.233058037990045,0.226270332108811,1,10,"sesonality1",0,0.5,7
0.0771446128833332,0.074187867537782,1,10,"sesonality1",0,0.5,7
0.221898785893233,0.228627059349096,1,10,"sesonality1",0,0.5,7
0.257379521073127,0.248636312293497,1,10,"sesonality1",0,0.5,7
0.223132953629629,0.221124542317505,1,10,"sesonality1",0,0.5,7
0.182983727628557,0.191047319422941,1,10,"sesonality1",0,0.5,7
0.0136095681803922,0.020311792448812,1,10,"sesonality1",0,0.5,7
0.265660093367136,0.272299995265171,1,10,"sesonality1",0,0.5,7
0.177919786151541,0.179756268462934,1,10,"sesonality1",0,0.5,7
0.266186229576489,0.2646798110976,1,10,"sesonality1",0,0.5,7
0.260604085498857,0.26077116750558,1,10,"sesonality1",0,0.5,7
0.124308967285992,0.128947958081357,1,10,"sesonality1",0,0.5,7
0.274203679629826,0.277651189408529,1,10,"sesonality1",0,0.5,7
0.14501277673414,0.143575481468815,1,10,"sesonality1",0,0.5,7
0.0763430692302045,0.0864439562734819,1,10,"sesonality1",0,0.5,7
0.135049865568398,0.136470254180215,1,10,"sesonality1",0,0.5,7
0.270401390257379,0.26562627152587,1,10,"sesonality1",0,0.5,7
0.0350000110532549,0.0303611972249115,1,500,"sesonality1",0,0.5,7
0.242141841979812,0.237205604209711,1,500,"sesonality1",0,0.5,7
0.0442082414257491,0.0491459120304218,1,500,"sesonality1",0,0.5,7
0.0508008201766527,0.0512890441059961,1,500,"sesonality1",0,0.5,7
0.140257080776273,0.138725367106567,1,500,"sesonality1",0,0.5,7
0.0450819885792977,0.0411472538410196,1,500,"sesonality1",0,0.5,7
0.0596191206679752,0.0582776377735915,1,500,"sesonality1",0,0.5,7
0.0874311198841969,0.0939179870593159,1,500,"sesonality1",0,0.5,7
0.0202729779062843,0.0198615421141368,1,500,"sesonality1",0,0.5,7
0.120494978581548,0.113923616973089,1,500,"sesonality1",0,0.5,7
0.13199775788449,0.133229393304021,1,500,"sesonality1",0,0.5,7
0.0874077777194007,0.0827237628323001,1,500,"sesonality1",0,0.5,7
0.150790915507853,0.14706925326803,1,500,"sesonality1",0,0.5,7
-0.0419543919010451,-0.0391111347444475,1,500,"sesonality1",0,0.5,7
0.163072086487374,0.162111359621141,1,500,"sesonality1",0,0.5,7
0.0584383271078017,0.0554601869474483,1,500,"sesonality1",0,0.5,7
0.040100604313766,0.0401852145086141,1,500,"sesonality1",0,0.5,7
0.0953152047573189,0.100365993457296,1,500,"sesonality1",0,0.5,7
0.11988453139919,0.108105843551396,1,500,"sesonality1",0,0.5,7
0.171508887456282,0.183694347323305,1,500,"sesonality1",0,0.5,7
0.0438597655780803,0.0442879375492527,1,500,"sesonality1",0,0.5,7
0.0234457710718294,0.0198900680642363,1,500,"sesonality1",0,0.5,7
0.193786425350361,0.194499069635169,1,500,"sesonality1",0,0.5,7
0.187400909867098,0.186604302630303,1,500,"sesonality1",0,0.5,7
0.0231861086223045,0.0303353850233208,1,500,"sesonality1",0,0.5,7
0.162534271288547,0.164347771824858,1,500,"sesonality1",0,0.5,7
0.0770128416405041,0.0754417745418692,1,500,"sesonality1",0,0.5,7
-0.00411566179498306,0.00761168015367857,1,500,"sesonality1",0,0.5,7
0.102642827464709,0.104301652188633,1,500,"sesonality1",0,0.5,7
0.166929687714102,0.150725190189906,1,500,"sesonality1",0,0.5,7
0.307632084928859,0.309025553446944,1,5,"sesonality1",0,0.5,18
0.413817176985568,0.405412960873743,1,5,"sesonality1",0,0.5,18
0.345660852981898,0.349586221998742,1,5,"sesonality1",0,0.5,18
0.30836469542517,0.307778850273806,1,5,"sesonality1",0,0.5,18
0.282632069941765,0.280517427407611,1,5,"sesonality1",0,0.5,18
0.377199327191633,0.380059770014345,1,5,"sesonality1",0,0.5,18
0.336750505408649,0.337773081236763,1,5,"sesonality1",0,0.5,18
0.394174013328,0.390155903647032,1,5,"sesonality1",0,0.5,18
0.344009689957569,0.338085010677178,1,5,"sesonality1",0,0.5,18
0.293426570447539,0.29477675232148,1,5,"sesonality1",0,0.5,18
0.299232955465918,0.306871064815692,1,5,"sesonality1",0,0.5,18
0.337008063367642,0.334132340448276,1,5,"sesonality1",0,0.5,18
0.319195887611158,0.319801474985742,1,5,"sesonality1",0,0.5,18
0.342433463299671,0.342332677747116,1,5,"sesonality1",0,0.5,18
0.338240659907896,0.340649586337469,1,5,"sesonality1",0,0.5,18
0.319630008754403,0.316207301325305,1,5,"sesonality1",0,0.5,18
0.346881317369938,0.340539560489191,1,5,"sesonality1",0,0.5,18
0.349378792120663,0.346220580570658,1,5,"sesonality1",0,0.5,18
0.314027595773035,0.311981889879671,1,5,"sesonality1",0,0.5,18
0.348748897638082,0.348186588031075,1,5,"sesonality1",0,0.5,18
0.301107096683201,0.299458280267724,1,5,"sesonality1",0,0.5,18
0.333380744837701,0.334843247667478,1,5,"sesonality1",0,0.5,18
0.295213586854671,0.294177798770476,1,5,"sesonality1",0,0.5,18
0.392432706340791,0.38635197695604,1,5,"sesonality1",0,0.5,18
0.344169728610984,0.342646308522843,1,5,"sesonality1",0,0.5,18
0.347864258734258,0.345189183456951,1,5,"sesonality1",0,0.5,18
0.320980304640968,0.322219720101867,1,5,"sesonality1",0,0.5,18
0.347477021852437,0.346208482711512,1,5,"sesonality1",0,0.5,18
0.321111221555444,0.320321008772645,1,5,"sesonality1",0,0.5,18
0.363170531174506,0.363586699349546,1,5,"sesonality1",0,0.5,18
0.246998760439564,0.249109311634811,1,10,"sesonality1",0,0.5,18
0.229275560181888,0.229073633887539,1,10,"sesonality1",0,0.5,18
0.241579546624789,0.242968679017273,1,10,"sesonality1",0,0.5,18
0.27374638597808,0.270634473672021,1,10,"sesonality1",0,0.5,18
0.30125743262683,0.303732619216544,1,10,"sesonality1",0,0.5,18
0.288397267341207,0.292693507564017,1,10,"sesonality1",0,0.5,18
0.234680492914945,0.236788613551588,1,10,"sesonality1",0,0.5,18
0.314880346369917,0.319776235404023,1,10,"sesonality1",0,0.5,18
0.296230246394339,0.29778271959727,1,10,"sesonality1",0,0.5,18
0.276079784476793,0.279064768112014,1,10,"sesonality1",0,0.5,18
0.277738350735869,0.27523903803661,1,10,"sesonality1",0,0.5,18
0.301987390164379,0.308610067693668,1,10,"sesonality1",0,0.5,18
0.272079417576461,0.27293855746757,1,10,"sesonality1",0,0.5,18
0.263662243949363,0.268879557641916,1,10,"sesonality1",0,0.5,18
0.29703843316568,0.295277585888374,1,10,"sesonality1",0,0.5,18
0.311991141157912,0.315753821515379,1,10,"sesonality1",0,0.5,18
0.232021129207019,0.230161129806899,1,10,"sesonality1",0,0.5,18
0.286997266681448,0.286222638187787,1,10,"sesonality1",0,0.5,18
0.24278062921471,0.243654210563184,1,10,"sesonality1",0,0.5,18
0.30101581374839,0.295756818797554,1,10,"sesonality1",0,0.5,18
0.315858475095548,0.311361817317967,1,10,"sesonality1",0,0.5,18
0.245576773981811,0.248274601362912,1,10,"sesonality1",0,0.5,18
0.23443063156607,0.236331955071383,1,10,"sesonality1",0,0.5,18
0.343118158313275,0.341758515501445,1,10,"sesonality1",0,0.5,18
0.259589179747542,0.260637582343691,1,10,"sesonality1",0,0.5,18
0.256777587274408,0.253389656091403,1,10,"sesonality1",0,0.5,18
0.265504861742438,0.263248604108088,1,10,"sesonality1",0,0.5,18
0.25064292412182,0.25404091613979,1,10,"sesonality1",0,0.5,18
0.307494012760068,0.313179984850429,1,10,"sesonality1",0,0.5,18
0.290953950128028,0.307483653608845,1,10,"sesonality1",0,0.5,18
0.262811819583755,0.263334245126604,1,500,"sesonality1",0,0.5,18
0.207769122009203,0.205187649848566,1,500,"sesonality1",0,0.5,18
0.200309720402398,0.200627140580829,1,500,"sesonality1",0,0.5,18
0.148406050390959,0.14647767736844,1,500,"sesonality1",0,0.5,18
0.198122911735414,0.202477600385512,1,500,"sesonality1",0,0.5,18
0.170213548769648,0.168286820103686,1,500,"sesonality1",0,0.5,18
0.179251949141612,0.18105482452348,1,500,"sesonality1",0,0.5,18
0.237325166478864,0.235502763084557,1,500,"sesonality1",0,0.5,18
0.174506118638164,0.177434603672185,1,500,"sesonality1",0,0.5,18
0.227440011063942,0.225256661718386,1,500,"sesonality1",0,0.5,18
0.19377092814954,0.192709464358232,1,500,"sesonality1",0,0.5,18
0.238488675879382,0.238993078895088,1,500,"sesonality1",0,0.5,18
0.262308486115406,0.258506888407454,1,500,"sesonality1",0,0.5,18
0.210068951965779,0.208550113695081,1,500,"sesonality1",0,0.5,18
0.193534489355113,0.194472411743947,1,500,"sesonality1",0,0.5,18
0.2298267151154,0.226970813768809,1,500,"sesonality1",0,0.5,18
0.172891943564012,0.17050593703918,1,500,"sesonality1",0,0.5,18
0.177545205605431,0.179297817382974,1,500,"sesonality1",0,0.5,18
0.238031493723437,0.236816128680378,1,500,"sesonality1",0,0.5,18
0.24256887060045,0.242944148724553,1,500,"sesonality1",0,0.5,18
0.199219322913567,0.196814697574028,1,500,"sesonality1",0,0.5,18
0.168679065276339,0.169708009882537,1,500,"sesonality1",0,0.5,18
0.217915527366373,0.217409185025837,1,500,"sesonality1",0,0.5,18
0.216558963307632,0.215052343909599,1,500,"sesonality1",0,0.5,18
0.247270474445168,0.24744159989076,1,500,"sesonality1",0,0.5,18
0.169310657826949,0.170457767151458,1,500,"sesonality1",0,0.5,18
0.215567709089425,0.211980038398685,1,500,"sesonality1",0,0.5,18
0.248037528244023,0.246789485832888,1,500,"sesonality1",0,0.5,18
0.287252472747527,0.2880976547622,1,500,"sesonality1",0,0.5,18
0.168550815679856,0.166788663496803,1,500,"sesonality1",0,0.5,18
-0.0340969405427914,-0.0350303838055225,1,5,"sesonality1",4,0.04,7
0.0232488842961378,0.0186730945292313,1,5,"sesonality1",4,0.04,7
-0.0596120597685505,-0.0592635793046952,1,5,"sesonality1",4,0.04,7
-0.055595060545095,-0.0542757024130005,1,5,"sesonality1",4,0.04,7
-0.0203344885792146,-0.0171900786104132,1,5,"sesonality1",4,0.04,7
-0.0163876819135715,-0.0198074464194749,1,5,"sesonality1",4,0.04,7
-0.0523811138837964,-0.0446232777145645,1,5,"sesonality1",4,0.04,7
-0.00453964571533303,-0.00810311092843431,1,5,"sesonality1",4,0.04,7
-0.0464460651420142,-0.040884949521004,1,5,"sesonality1",4,0.04,7
-0.0625880145510252,-0.0644872650092311,1,5,"sesonality1",4,0.04,7
-0.0135866248832203,-0.0116432163158111,1,5,"sesonality1",4,0.04,7
-0.0425773629643633,-0.0417723121215789,1,5,"sesonality1",4,0.04,7
-0.0419779280905938,-0.0432751278814103,1,5,"sesonality1",4,0.04,7
-0.0633817992228059,-0.0634209593075923,1,5,"sesonality1",4,0.04,7
-0.0151265739321252,-0.0119496102163999,1,5,"sesonality1",4,0.04,7
-2.30107498552661e-05,-0.000515733139306872,1,5,"sesonality1",4,0.04,7
