"L","M","U","x","G","EIR","Resistance_level","Access","Dosage","Seasonality","drug"
0.52830688774764,0.555507491745563,0.581343664333138,29,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.528760667631615,0.55549668181972,0.581538151135723,30,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.528757281073343,0.555483382153096,0.581493810924931,31,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.526473422865353,0.5542901471527,0.580847154551835,32,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.528547140306462,0.555788287332184,0.582009027236462,33,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.527314970665803,0.554908783392785,0.58056425458286,34,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.526807699902374,0.554783422737761,0.579729074582727,35,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.527548750602728,0.555137186008512,0.580472022181585,36,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.525489253781619,0.555046175878183,0.578905463142049,37,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.525402182867478,0.555258163848776,0.580823575239455,38,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.525432399868267,0.555324284226483,0.580528425789329,39,"MKR_long",5,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"MKR_long",5,10,0.5,0,"sesonality2","B"
0.525713464458318,0.555264021523922,0.583065697159158,1,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.524939016870082,0.553970974342686,0.580816828584145,2,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.526174900093283,0.554278317277019,0.580810929220212,3,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.527576470225801,0.554315534909488,0.580755053546496,4,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.528358163480662,0.554751752252945,0.582372312555978,5,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.526823390778945,0.553958250379969,0.580975340343453,6,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.528388266758245,0.555551536838104,0.581870070761468,7,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.526881935564957,0.553484585570268,0.57973007024661,8,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.527792402427345,0.55510122359428,0.581347643313209,9,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529059689142022,0.554596226386574,0.581246443262514,10,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529172364353299,0.554371659569177,0.579910907083032,11,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529669279853368,0.555117259490063,0.582231826486385,12,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529304361368402,0.555182243836407,0.581986770475019,13,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529122362548229,0.554494855145289,0.581370900699778,14,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529712412066458,0.555104319742574,0.582293549873717,15,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.530945217045786,0.55627310256107,0.582869404964715,16,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529903936040353,0.554747073667621,0.582124337328821,17,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.530744201598191,0.555891005879786,0.582434921528554,18,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531572588261752,0.556223085034626,0.582974168967489,19,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.529988851368751,0.556325137699998,0.58329144709597,20,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.530419960971817,0.556191494561773,0.583458681787169,21,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531701058588919,0.556982936293735,0.583251852213083,22,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.530858807024531,0.556241052522764,0.582870298445457,23,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.530398867765774,0.555730399942727,0.582407998346991,24,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531105438352494,0.556201223501562,0.58258424625301,25,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.530802376209527,0.555913063531363,0.582877518478552,26,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531908966450791,0.556066243373269,0.583083051351902,27,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531431402104836,0.556352259434623,0.581952067922862,28,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.53192870157977,0.556457173687473,0.582093431630165,29,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531328276689159,0.556649811847492,0.583125266148507,30,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531216762268572,0.556730730472456,0.582780047437708,31,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.531162097811522,0.55676796268141,0.582157217608419,32,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.532039657698615,0.557961496533985,0.583596715999758,33,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.532252706822437,0.55800002375937,0.583607291161174,34,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.532757254990374,0.55874822656161,0.584394316417734,35,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.53475118965437,0.559636821458896,0.584667019203742,36,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.534330827633019,0.560160914177328,0.585232924363942,37,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.53532801899484,0.561310687825029,0.585618580916368,38,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.535717099261136,0.562051739794893,0.586692256728412,39,"Diagnostic",5,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"Diagnostic",5,10,0.5,0,"sesonality2","B"
0.555284779431923,0.581368652953418,0.61086278790196,1,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.558171016238768,0.582780933644418,0.609792929318502,2,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.558153597377267,0.581932458504164,0.607792086969127,3,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.558223378189331,0.580434263718469,0.605967818793219,4,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.558351091774277,0.580227447273507,0.604215107638573,5,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.557914247314803,0.578559589841343,0.601279021725218,6,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.557186325555909,0.576370216008858,0.598196124711151,7,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.555661366923133,0.573648831340384,0.595131307162574,8,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.553392141257434,0.570875555002409,0.591052394347207,9,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.550726691849379,0.566853785159676,0.586594257106541,10,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.548557801410304,0.563909764959003,0.582613934000938,11,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.545267799285953,0.559565447100318,0.57819295719776,12,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.542057716800511,0.555677110576925,0.573571533205097,13,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.538561984626133,0.551764584079081,0.569330422879536,14,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.535670128199912,0.548408783566952,0.565238589420829,15,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.531581585495547,0.543950168478542,0.560624117160338,16,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.528012709621384,0.54047210759847,0.557076358987998,17,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.524001369464991,0.535960062691266,0.552271299115758,18,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.519232896077292,0.531503702941325,0.547425208347686,19,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.514499948058913,0.52648826249407,0.542666888204676,20,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.509296201884211,0.521391634963171,0.537737399862843,21,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.503870773997967,0.515960522380336,0.53223709073786,22,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.497397688152607,0.509424640628094,0.525319980990723,23,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.49080255041819,0.50325181451509,0.518518993897721,24,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.483008435355144,0.496144621893707,0.510866150032207,25,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.476508864899972,0.490142394950957,0.504232123510191,26,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.468487805072263,0.483078613511176,0.497415684082174,27,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.459300089416784,0.475486899811445,0.489695430985046,28,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.450575523836847,0.467150633307199,0.481919669587433,29,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.440193035742707,0.458856037980238,0.47409515954538,30,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.430615448675871,0.450622702551823,0.466967858598932,31,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.420197737098927,0.440095616543288,0.457533238870545,32,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.411575935625867,0.432212751007677,0.450478164005373,33,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.40108460355433,0.422348492385826,0.441788947329027,34,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.388072360866161,0.411792777214383,0.431974320179963,35,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.378296429072053,0.40071626539601,0.42208445612982,36,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.369037798555586,0.394860572376316,0.417194155578298,37,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.362288710994514,0.389094002262467,0.41003857545458,38,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.350625602462409,0.375177205483795,0.395884107149357,39,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"C_max_IC50_long",5,10,0.5,0,"sesonality2","B"
0.471517569477962,0.516648934677726,0.560430502863515,1,"Fitness",10,10,0.5,0,"sesonality2","B"
0.472970571643637,0.519294954166128,0.561531093082312,2,"Fitness",10,10,0.5,0,"sesonality2","B"
0.475785461840542,0.519921197348164,0.561946520648127,3,"Fitness",10,10,0.5,0,"sesonality2","B"
0.476921764083688,0.519876698736802,0.561288152724138,4,"Fitness",10,10,0.5,0,"sesonality2","B"
0.476130142416703,0.520291890707855,0.561475564163737,5,"Fitness",10,10,0.5,0,"sesonality2","B"
0.478113572040081,0.52162672496681,0.562470842701203,6,"Fitness",10,10,0.5,0,"sesonality2","B"
0.47996753640505,0.523794729628284,0.564571784605604,7,"Fitness",10,10,0.5,0,"sesonality2","B"
0.480592328200742,0.523768729891571,0.563683101662356,8,"Fitness",10,10,0.5,0,"sesonality2","B"
0.48169638949008,0.524384477632662,0.564882766161593,9,"Fitness",10,10,0.5,0,"sesonality2","B"
0.48470802723305,0.526094613932245,0.565404963756089,10,"Fitness",10,10,0.5,0,"sesonality2","B"
0.484664904200778,0.526778947419739,0.567622721196149,11,"Fitness",10,10,0.5,0,"sesonality2","B"
0.486604586481414,0.528980108220413,0.566181054417549,12,"Fitness",10,10,0.5,0,"sesonality2","B"
0.487533772344813,0.527876290832856,0.565926828163347,13,"Fitness",10,10,0.5,0,"sesonality2","B"
0.489926225703044,0.530961927825539,0.570088132128347,14,"Fitness",10,10,0.5,0,"sesonality2","B"
0.490905156186041,0.530602684623003,0.569326083204015,15,"Fitness",10,10,0.5,0,"sesonality2","B"
0.493727407142434,0.533999230839395,0.571397621416263,16,"Fitness",10,10,0.5,0,"sesonality2","B"
0.495025066602966,0.534968786825012,0.572534375817104,17,"Fitness",10,10,0.5,0,"sesonality2","B"
0.4961183063344,0.534474406742989,0.57194794477871,18,"Fitness",10,10,0.5,0,"sesonality2","B"
0.498076294535838,0.537068939040477,0.572869620556311,19,"Fitness",10,10,0.5,0,"sesonality2","B"
0.500656426363965,0.539856253586487,0.574673544922168,20,"Fitness",10,10,0.5,0,"sesonality2","B"
0.501472635764089,0.541468382359968,0.577104099072562,21,"Fitness",10,10,0.5,0,"sesonality2","B"
0.504411135831437,0.541735323957294,0.576763646730282,22,"Fitness",10,10,0.5,0,"sesonality2","B"
0.503979942415387,0.542421196059544,0.57784574169239,23,"Fitness",10,10,0.5,0,"sesonality2","B"
0.505642778178263,0.543820813713943,0.580569297686503,24,"Fitness",10,10,0.5,0,"sesonality2","B"
0.50744280465891,0.544867702576888,0.580506253133649,25,"Fitness",10,10,0.5,0,"sesonality2","B"
0.508287771922912,0.545195582101214,0.581981185232178,26,"Fitness",10,10,0.5,0,"sesonality2","B"
0.510114935005348,0.547189107747198,0.582372763178951,27,"Fitness",10,10,0.5,0,"sesonality2","B"
0.510356700986981,0.546385993069452,0.584304984059488,28,"Fitness",10,10,0.5,0,"sesonality2","B"
0.511297938760271,0.54789699250393,0.584295864085565,29,"Fitness",10,10,0.5,0,"sesonality2","B"
0.51202855291897,0.549032307054836,0.584794202778539,30,"Fitness",10,10,0.5,0,"sesonality2","B"
0.515002449330479,0.55127306995905,0.588434100095049,31,"Fitness",10,10,0.5,0,"sesonality2","B"
0.514250591268209,0.550558006709176,0.586162672797689,32,"Fitness",10,10,0.5,0,"sesonality2","B"
0.515703644871304,0.551846577409894,0.587118888867129,33,"Fitness",10,10,0.5,0,"sesonality2","B"
0.515559077088675,0.552209886312456,0.588618361555898,34,"Fitness",10,10,0.5,0,"sesonality2","B"
0.517709835030363,0.553204154470484,0.590206048547421,35,"Fitness",10,10,0.5,0,"sesonality2","B"
0.518441085080071,0.553854556868345,0.589819935174416,36,"Fitness",10,10,0.5,0,"sesonality2","B"
0.519465769744875,0.555034095105604,0.592145650374132,37,"Fitness",10,10,0.5,0,"sesonality2","B"
0.521050206658468,0.555711406783602,0.592656953260167,38,"Fitness",10,10,0.5,0,"sesonality2","B"
0.521800959725915,0.555562289319021,0.592007013687723,39,"Fitness",10,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"Fitness",10,10,0.5,0,"sesonality2","B"
0.459530893153337,0.478827249495046,0.498183961248909,1,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.462952371371955,0.482087050199558,0.5010677892369,2,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.467247430797632,0.485650203712918,0.504686132080476,3,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.471594766948236,0.488856076452169,0.506794248516342,4,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.475120092412461,0.492380856749844,0.510312261727058,5,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.47759930637361,0.495344916011443,0.513422450970106,6,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.48275487927476,0.499596802107513,0.517117988923381,7,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.486295899266698,0.503188229434889,0.520626200242816,8,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.490346842131497,0.507607356833822,0.524302392849244,9,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.493840034809359,0.512011151078166,0.528497640107343,10,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.499516934866686,0.516822087142206,0.532997442443547,11,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.501332161487399,0.520055132738561,0.53730369268557,12,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.504503367002777,0.525005767582396,0.541686368955489,13,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.505993706714969,0.52828095398168,0.545415722373306,14,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.507923894790123,0.531394831091306,0.548460505261509,15,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.513487665496605,0.535167693575911,0.552210970485432,16,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.514323293040275,0.537480691953506,0.554781678491104,17,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.517493594332667,0.539973262499564,0.557272362298656,18,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.517307524317919,0.542094575637591,0.55943933263805,19,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.521187020600159,0.544710758368537,0.561295359192167,20,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.523239912752019,0.547764498892267,0.564132398598781,21,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.524422275543004,0.550273284869409,0.566088781134352,22,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.529480090241215,0.555282620900899,0.570619818528345,23,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.533484914957618,0.559313351258539,0.574482432384559,24,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.538727226506881,0.564010452724732,0.579121771653356,25,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.543314690563338,0.568954183326173,0.583381429312199,26,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.546024243896985,0.573065921470182,0.586887989308193,27,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.550787987906284,0.57729966834174,0.590877593964899,28,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.551489171599961,0.580814831179591,0.594450645269415,29,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.555295318839535,0.583960286114243,0.597359306600219,30,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.558858921713437,0.586778900874709,0.600067275045041,31,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.561017583122932,0.589157163784863,0.60239473240624,32,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.560129812135611,0.5905344199914,0.604012892985236,33,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.563847945031208,0.592996884995934,0.606522687093189,34,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.566364369586408,0.595429293820999,0.608963141437485,35,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.569639784941899,0.59739551338581,0.611277857788945,36,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.568014422198946,0.600176081611506,0.614768731032253,37,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.573983113581759,0.603869306175847,0.618681211523629,38,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.574073816237798,0.607694608553492,0.622770999863876,39,"half_life_long",10,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"half_life_long",10,10,0.5,0,"sesonality2","B"
0.501768501419186,0.538346414262697,0.576401509286862,1,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.503011334033194,0.538449833148424,0.576726688995351,2,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.502691817482474,0.53915096597007,0.577783202770981,3,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.501319274902724,0.537773970810717,0.57712824996814,4,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.500508375640074,0.537521636223766,0.577530704750759,5,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.502263522647002,0.538503879830671,0.577054728216975,6,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.501159410830582,0.537766362430191,0.575706769878094,7,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.500003953010752,0.536333764228666,0.574899232054046,8,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.502062150160366,0.538275443550125,0.576775538348689,9,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.502332572194873,0.538359997529803,0.577778667485836,10,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.501545520582819,0.537253453594511,0.576794173716939,11,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.50032049566451,0.53760300888512,0.5763273741176,12,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.502251155672939,0.539956144935444,0.577738903047198,13,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.501415876539489,0.539252832078011,0.576506707344188,14,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.501444455659661,0.53887686664382,0.577146028199054,15,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.500990677135227,0.538314618200136,0.576916350514342,16,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.500165689663638,0.538364549435563,0.576827410457728,17,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.502923720562719,0.540069566421755,0.578695639200159,18,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.500289742647766,0.539217306921262,0.576130890348965,19,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.498833910636485,0.536551142534248,0.5747739293224,20,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.499429179573678,0.538701249744638,0.576904839584474,21,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.49903795728842,0.538474332701375,0.577073682292384,22,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.498034934124781,0.537163346499248,0.576662301379544,23,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.499235534625267,0.537685434934357,0.576662751410612,24,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.497277756195075,0.537442946542261,0.577652253518819,25,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.498071637086741,0.537181902404712,0.575797793944698,26,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.497348086183786,0.536432495048613,0.576235990130341,27,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.498269996451687,0.537324334430368,0.576453778826981,28,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.497010511673883,0.537606880133429,0.576891450375415,29,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.496433817650262,0.535796603976691,0.57631144395192,30,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.497390144722238,0.537597452778485,0.577193561500632,31,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.496847860524149,0.537104493622837,0.577235483810273,32,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.496481260788804,0.537744645352092,0.577377565247945,33,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.493099507173049,0.533818643325437,0.5764800532066,34,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.493934441326318,0.534520351895513,0.577252007297573,35,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.491068304651722,0.533061212378668,0.576555740956527,36,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.490598654636855,0.533997980432544,0.576446144924271,37,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.491026702373476,0.531571172991571,0.573804552382585,38,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.489156836527113,0.531681920264387,0.574028033069274,39,"MKR_long",10,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"MKR_long",10,10,0.5,0,"sesonality2","B"
0.494330412575926,0.534733560778458,0.578350726036766,1,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.497428462546434,0.536723777068422,0.579437769187405,2,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.496133031520149,0.536424784134927,0.579699942534655,3,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.496783578903279,0.536560292885304,0.579057058883314,4,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499242103498601,0.539442349990527,0.581257991460317,5,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499912290208117,0.538817481609735,0.580896485865961,6,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498081609922834,0.537344287987835,0.580112015204324,7,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499750189712499,0.539078063559784,0.57965441353753,8,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498409850421772,0.537824747813491,0.579048322632973,9,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498238051420509,0.537748144526965,0.578360159565696,10,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.49934850960094,0.538582705386936,0.578236793962493,11,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.497483532106294,0.53761978016181,0.578137754182153,12,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498866087579459,0.537280852076553,0.578041781938125,13,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498124774701977,0.537479685983175,0.575274202533436,14,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.49806243757176,0.536684272613692,0.575589857593867,15,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500069134669861,0.538499894992293,0.57668377824036,16,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498128993397827,0.536301987396765,0.575162853333884,17,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500458300218814,0.537780479353477,0.575415969382491,18,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500956673259782,0.53777937764101,0.57593064893229,19,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499133481328709,0.537870289273856,0.575464500779022,20,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.50018855074825,0.537691613042487,0.573908966060834,21,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499045249941719,0.536833733853841,0.574621129945178,22,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.5010067100033,0.538686830519062,0.576417859837187,23,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500240102569739,0.53783963313895,0.574322028946213,24,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.50062818008321,0.539207293392263,0.575635714129158,25,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500021252668924,0.53744545896267,0.575093739155031,26,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500942011913333,0.538649578275155,0.576190614261585,27,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499955842993265,0.537824503206294,0.575008162789364,28,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500157509107417,0.53723808675333,0.575124705003046,29,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.500207589968493,0.538049754043256,0.576553104380646,30,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499785814796977,0.537628774655516,0.574801220814241,31,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.499716036358006,0.537846950391161,0.576889626848745,32,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498745075012481,0.536954752196993,0.575917799520696,33,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498705577690429,0.53689372543892,0.575290328602946,34,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.497047708583785,0.535546749282884,0.575549746060382,35,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.498868310485232,0.536638322770743,0.576227778253507,36,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.497002576814199,0.535139555411016,0.57566716174914,37,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.493986068595299,0.531950826808934,0.574316647498874,38,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.496803779054819,0.535062782394699,0.575939809909871,39,"Diagnostic",10,10,0.5,0,"sesonality2","B"
NA,NA,NA,40,"Diagnostic",10,10,0.5,0,"sesonality2","B"
0.518282711494544,0.558892275223365,0.596193135491574,1,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.520154321847867,0.559605182605782,0.596092088974845,2,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.523660000863281,0.562223057486839,0.597603733658698,3,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.524410284761154,0.563158640200483,0.597646587121189,4,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.52606562935977,0.563073820119898,0.597342292218183,5,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.525395863152607,0.560805355473269,0.595188490771151,6,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.525792951931722,0.560747947935966,0.594337946889941,7,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
0.527027219045914,0.55992599805087,0.593128708537683,8,"C_max_IC50_long",10,10,0.5,0,"sesonality2","B"
