"Survey","nHost","nInfect","nExpectd","nPatent","nTransmit","nTreatments1","nUncomp","innoculationsPerAgeGroup","innoculationsPerAgeGroup_2","Vector_Nv","Vector_Nv_2","inputEIR","simulatedEIR","nMDAs","nMassScreenings","nTreatDiagnostics","nInfectByGenotype","nInfectByGenotype_2","nPatentByGenotype","nPatentByGenotype_2","nHostDrugConcNonZero","nHostDrugConcNonZero_2","nHostDrugConcNonZero_3","nHostDrugConcNonZero_4","sumLogDrugConcNonZero","sumLogDrugConcNonZero_2","Inoculation_S","Inoculation_R","Infection_S","Infection_R","Patent_S","Patent_R"
568,1e+05,79834,98885.9,42481,0.0239063,9341,12404,0,1660080,4129320,23575500,7.31297,3.66723,0,0,9685,0,79834,0,32173,23184,0,99538,-78618.9,0,-338587,0,1,0,1,0,1
569,1e+05,79917,98886,42571,0.0239922,9275,12249,0,1661930,4129320,23575500,7.31297,3.67128,0,0,9655,0,79917,0,32068,23148,0,99538,-78591.4,0,-338587,0,1,0,1,0,1
570,1e+05,79841,98886.3,42506,0.0239941,9353,12293,0,1663610,4129320,23575500,7.31297,3.67501,0,0,9744,0,79841,0,32023,23252,0,99538,-78920.2,0,-338587,0,1,0,1,0,1
571,1e+05,79830,98886.3,42799,0.0240748,9323,12373,0,1665830,4129320,23575500,7.31297,3.67993,0,0,9702,0,79830,0,32203,23226,0,99538,-78883.1,0,-338587,0,1,0,1,0,1
572,1e+05,79795,98887.7,42651,0.0240355,9414,12443,0,1671150,4129320,23575500,7.31297,3.69171,0,0,9799,0,79795,0,32160,23313,0,99538,-79150.7,0,-338588,0,1,0,1,0,1
573,1e+05,79793,98887.5,42564,0.023768,9291,12230,0,1671770,4129320,23575500,7.31297,3.69305,0,0,9645,0,79793,0,32136,23284,0,99538,-78954.3,0,-338588,0,1,0,1,0,1
574,1e+05,79936,98885.9,42833,0.0240063,9322,12391,0,1656840,4129320,23575500,7.31297,3.66008,0,0,9674,0,79936,0,32458,23248,0,99538,-79153.8,0,-338588,0,1,0,1,0,1
575,1e+05,79919,98887.2,42407,0.0241191,9396,12444,0,1669670,4129320,23575500,7.31297,3.68842,0,0,9774,0,79919,0,31993,23345,0,99538,-79311.9,0,-338588,0,1,0,1,0,1
576,1e+05,79947,98887.6,42895,0.0239615,9315,12273,0,1673940,4129320,23575500,7.31297,3.69785,0,0,9682,0,79947,0,32212,23288,0,99538,-79135.5,0,-338588,0,1,0,1,0,1
577,1e+05,79855,98887.1,42455,0.0238986,9323,12346,0,1666600,4129320,23575500,7.31297,3.68162,0,0,9687,0,79855,0,31949,23306,0,99538,-79102.3,0,-338588,0,1,0,1,0,1
578,1e+05,79975,98886.5,42431,0.0236364,9279,12179,0,1665220,4129320,23575500,7.31297,3.67859,0,0,9648,0,79975,0,32143,23270,0,99538,-79180.9,0,-338588,0,1,0,1,0,1
579,1e+05,80250,98885.7,42601,0.0239104,9250,12260,0,1655230,4129320,23575500,7.31297,3.65653,0,0,9602,0,80250,0,32185,23177,0,99538,-78909.7,0,-338588,0,1,0,1,0,1
580,1e+05,80051,98886.9,42761,0.0239127,9352,12459,0,1670000,4129320,23575500,7.31297,3.68912,0,0,9732,0,80051,0,32260,23088,0,99538,-78309.9,0,-338588,0,1,0,1,0,1
581,1e+05,79896,98886.7,42582,0.0239026,9279,12191,0,1666820,4129320,23575500,7.31297,3.68214,0,0,9660,0,79896,0,32149,23146,0,99538,-78556.6,0,-338588,0,1,0,1,0,1
582,1e+05,79760,98886.1,42730,0.0238173,9233,12165,0,1662250,4129320,23575500,7.31297,3.67204,0,0,9575,0,79760,0,32184,23141,0,99538,-78693.9,0,-338588,0,1,0,1,0,1
583,1e+05,80087,98885,42623,0.0238936,9147,12291,0,1654060,4129320,23575500,7.31297,3.65394,0,0,9513,0,80087,0,32014,22943,0,99538,-78020.5,0,-338588,0,1,0,1,0,1
584,1e+05,79953,98885.4,42624,0.0237626,9360,12270,0,1657140,4129320,23575500,7.31297,3.66074,0,0,9737,0,79953,0,32074,23039,0,99538,-78203.4,0,-338589,0,1,0,1,0,1
585,1e+05,79985,98885.5,42507,0.0237982,9179,12285,0,1657050,4129320,23575500,7.31297,3.6605,0,0,9558,0,79985,0,32163,23066,0,99538,-78207.4,0,-338589,0,1,0,1,0,1
586,1e+05,79891,98885,42449,0.0239312,9415,12244,0,1654080,4129320,23575500,7.31297,3.65395,0,0,9735,0,79891,0,32137,23195,0,99538,-78681.4,0,-338589,0,1,0,1,0,1
587,1e+05,79878,98885.5,42584,0.0239568,9132,12160,0,1659520,4129320,23575500,7.31297,3.66598,0,0,9485,0,79878,0,32120,23078,0,99538,-78625.2,0,-338589,0,1,0,1,0,1
588,1e+05,79831,98886.3,42474,0.0238831,9234,12208,0,1664480,4129320,23575500,7.31297,3.67696,0,0,9630,0,79831,0,32200,23010,0,99538,-78224.9,0,-338589,0,1,0,1,0,1
589,1e+05,79719,98886.6,42379,0.0236011,9248,12098,0,1666350,4129320,23575500,7.31297,3.68108,0,0,9615,0,79719,0,31920,22901,0,99538,-77598.8,0,-338589,0,1,0,1,0,1
590,1e+05,80047,98884.5,42715,0.0237434,9016,12064,0,1649000,4129320,23575500,7.31297,3.64274,0,0,9360,0,80047,0,32086,22917,0,99538,-78093.5,0,-338590,0,1,0,1,0,1
591,1e+05,79873,98884.4,42751,0.0240382,9276,12309,0,1649030,4129320,23575500,7.31297,3.64281,0,0,9625,0,79873,0,32094,22961,0,99538,-77971.1,0,-338591,0,1,0,1,0,1
592,1e+05,79880,98885.9,42624,0.0237074,9271,12231,0,1663140,4129320,23575500,7.31297,3.67402,0,0,9629,0,79880,0,31915,22900,0,99538,-77565.6,0,-338591,0,1,0,1,0,1
593,1e+05,79807,98884.1,42590,0.0238473,9242,12114,0,1647130,4129320,23575500,7.31297,3.63863,0,0,9607,0,79807,0,32107,23033,0,99538,-78180.6,0,-338591,0,1,0,1,0,1
594,1e+05,79878,98884.2,42485,0.0240551,9288,12425,0,1649600,4129320,23575500,7.31297,3.64409,0,0,9673,0,79878,0,32080,23135,0,99538,-78503.9,0,-338591,0,1,0,1,0,1
595,1e+05,79925,98884.6,42409,0.0238172,9364,12429,0,1655630,4129320,23575500,7.31297,3.65738,0,0,9721,0,79925,0,31915,23179,0,99538,-78558.8,0,-338591,0,1,0,1,0,1
596,1e+05,79879,98884.2,42391,0.0235364,9113,12044,0,1649740,4129320,23575500,7.31297,3.6444,0,0,9455,0,79879,0,31864,23090,0,99538,-78410.6,0,-338591,0,1,0,1,0,1
597,1e+05,79982,98883.2,42826,0.0238221,9160,12244,0,1641810,4129320,23575500,7.31297,3.62691,0,0,9550,0,79982,0,32304,22901,0,99538,-77889,0,-338591,0,1,0,1,0,1
598,1e+05,79732,98885,42492,0.0238929,9378,12314,0,1656620,4129320,23575500,7.31297,3.65958,0,0,9746,0,79732,0,32057,23083,0,99538,-78251,0,-338591,0,1,0,1,0,1
599,1e+05,79821,98885.7,42714,0.0238329,9272,12206,0,1662330,4129320,23575500,7.31297,3.67219,0,0,9610,0,79821,0,32445,23064,0,99538,-78283,0,-338591,0,1,0,1,0,1
600,1e+05,79866,98885.4,42677,0.0237166,9235,12178,0,1657630,4129320,23575500,7.31297,3.66183,0,0,9565,0,79866,0,32040,23185,0,99538,-79015.8,0,-338591,0,1,0,1,0,1
601,1e+05,79921,98883.9,42734,0.0238066,9215,12266,0,1647230,4129320,23575500,7.31297,3.63883,0,0,9588,0,79921,0,32096,23004,0,99538,-78276.4,0,-338591,0,1,0,1,0,1
602,1e+05,79779,98884.3,42424,0.0239856,9391,12424,0,1649320,4129320,23575500,7.31297,3.64348,0,0,9784,0,79779,0,31878,23151,0,99538,-78399.7,0,-338592,0,1,0,1,0,1
603,1e+05,79824,98884.7,42601,0.0239412,9273,12208,0,1656130,4129320,23575500,7.31297,3.65847,0,0,9658,0,79824,0,32045,23177,0,99538,-78535.1,0,-338592,0,1,0,1,0,1
604,1e+05,79788,98884.6,42297,0.0237877,9301,12236,0,1651100,4129320,23575500,7.31297,3.64736,0,0,9669,0,79788,0,31701,23231,0,99538,-79057.8,0,-338592,0,1,0,1,0,1
605,1e+05,79831,98884,42623,0.0237491,9260,12195,0,1651580,4129320,23575500,7.31297,3.64846,0,0,9638,0,79831,0,32179,23061,0,99538,-78374,0,-338592,0,1,0,1,0,1
606,1e+05,79909,98883.9,42434,0.0233354,9165,12064,0,1645000,4129320,23575500,7.31297,3.63392,0,0,9520,0,79909,0,31941,22972,0,99538,-78116.3,0,-338592,0,1,0,1,0,1
607,1e+05,79828,98881.8,42698,0.0238798,9305,12197,0,1634570,4129320,23575500,7.31297,3.61087,0,0,9663,0,79828,0,32126,22942,0,99538,-77696.1,0,-338592,0,1,0,1,0,1
608,1e+05,79944,98883.2,42375,0.0237391,9267,12238,0,1644360,4129320,23575500,7.31297,3.63252,0,0,9658,0,79944,0,31908,23004,0,99538,-77983.3,0,-338592,0,1,0,1,0,1
609,1e+05,80146,98883.4,42513,0.023793,9168,12212,0,1648780,4129320,23575500,7.31297,3.64223,0,0,9512,0,80146,0,32057,23055,0,99538,-78302.6,0,-338592,0,1,0,1,0,1
610,1e+05,79965,98883.9,42651,0.0238446,9307,12259,0,1646440,4129320,23575500,7.31297,3.63708,0,0,9689,0,79965,0,32086,23069,0,99538,-78285.7,0,-338592,0,1,0,1,0,1
611,1e+05,80132,98885.1,42568,0.0237441,9279,12230,0,1657000,4129320,23575500,7.31297,3.66046,0,0,9634,0,80132,0,32088,23085,0,99538,-78436.5,0,-338593,0,1,0,1,0,1
612,1e+05,79787,98884.9,42603,0.0240891,9347,12330,0,1654750,4129320,23575500,7.31297,3.65543,0,0,9693,0,79787,0,31970,23075,0,99538,-78151.9,0,-338593,0,1,0,1,0,1
613,1e+05,79946,98885.4,42580,0.0238086,9092,12211,0,1659580,4129320,23575500,7.31297,3.66612,0,0,9476,0,79946,0,32149,23066,0,99538,-78617.4,0,-338593,0,1,0,1,0,1
614,1e+05,80087,98885.1,42717,0.0239666,9272,12104,0,1654290,4129320,23575500,7.31297,3.65442,0,0,9642,0,80087,0,32173,23006,0,99538,-78120.6,0,-338593,0,1,0,1,0,1
615,1e+05,79791,98885.5,42822,0.0238334,9369,12439,0,1660360,4129320,23575500,7.31297,3.66782,0,0,9731,0,79791,0,32167,23002,0,99538,-77918.7,0,-338594,0,1,0,1,0,1
616,1e+05,79821,98885.9,42344,0.0235742,9277,12161,0,1659820,4129320,23575500,7.31297,3.66666,0,0,9646,0,79821,0,31879,23134,0,99538,-78290.4,0,-338594,0,1,0,1,0,1
617,1e+05,79956,98883.6,42484,0.0235821,9157,12174,0,1645350,4129320,23575500,7.31297,3.63466,0,0,9543,0,79956,0,32239,23197,0,99538,-78960.3,0,-338594,0,1,0,1,0,1
618,1e+05,79772,98883.8,42349,0.0239093,9295,12108,0,1643660,4129320,23575500,7.31297,3.63095,0,0,9642,0,79772,0,31728,23207,0,99538,-78890.6,0,-338594,0,1,0,1,0,1
619,1e+05,79803,98884.2,42394,0.0236934,9192,12181,0,1653620,4129320,23575500,7.31297,3.65296,0,0,9555,0,79803,0,31862,22995,0,99538,-78132.1,0,-338594,0,1,0,1,0,1
620,1e+05,79869,98882.4,42568,0.0236395,9068,12065,0,1638510,4129320,23575500,7.31297,3.6196,0,0,9427,0,79869,0,32074,22888,0,99538,-78117.3,0,-338594,0,1,0,1,0,1
621,1e+05,79993,98882.6,42620,0.0236316,9113,12084,0,1638230,4129320,23575500,7.31297,3.61896,0,0,9453,0,79993,0,32034,22646,0,99538,-76914.1,0,-338594,0,1,0,1,0,1
622,1e+05,79917,98883.6,42473,0.0239055,9244,12192,0,1647620,4129320,23575500,7.31297,3.63969,0,0,9634,0,79917,0,31926,22865,0,99538,-77374.2,0,-338594,0,1,0,1,0,1
623,1e+05,79856,98884,42721,0.0236352,9109,12157,0,1653610,4129320,23575500,7.31297,3.65294,0,0,9474,0,79856,0,32077,22870,0,99538,-77752.5,0,-338594,0,1,0,1,0,1
624,1e+05,79783,98883.7,42622,0.0236344,9339,12238,0,1644260,4129320,23575500,7.31297,3.63227,0,0,9687,0,79783,0,32039,22956,0,99538,-77946.2,0,-338594,0,1,0,1,0,1
625,1e+05,79780,98883.2,42418,0.0234955,9158,12131,0,1643990,4129320,23575500,7.31297,3.63165,0,0,9520,0,79780,0,31989,22958,0,99538,-78028.6,0,-338594,0,1,0,1,0,1
626,1e+05,79711,98882.2,42426,0.0234914,9189,12162,0,1636440,4129320,23575500,7.31297,3.615,0,0,9562,0,79711,0,31888,22998,0,99538,-78254.3,0,-338595,0,1,0,1,0,1
627,1e+05,80067,98881.6,42685,0.0234906,9046,11985,0,1635430,4129320,23575500,7.31297,3.61277,0,0,9421,0,80067,0,32001,22777,0,99538,-77479.6,0,-338595,0,1,0,1,0,1
628,1e+05,79880,98882.3,42560,0.0238159,9241,12204,0,1636400,4129320,23575500,7.31297,3.61492,0,0,9612,0,79880,0,32057,22852,0,99538,-77561,0,-338595,0,1,0,1,0,1
629,1e+05,79833,98883.9,42598,0.0235506,9249,12258,0,1652870,4129320,23575500,7.31297,3.65132,0,0,9640,0,79833,0,31942,22903,0,99538,-77589,0,-338595,0,1,0,1,0,1
630,1e+05,79816,98883.3,42418,0.0235373,9242,12184,0,1643230,4129320,23575500,7.31297,3.63,0,0,9606,0,79816,0,32052,22990,0,99538,-78057.6,0,-338595,0,1,0,1,0,1
631,1e+05,79792,98883.1,42539,0.0237202,9200,12327,0,1643090,4129320,23575500,7.31297,3.62966,0,0,9568,0,79792,0,32009,23143,0,99538,-78830.7,0,-338595,0,1,0,1,0,1
632,1e+05,79931,98883.7,42646,0.0237787,9440,12211,0,1646910,4129320,23575500,7.31297,3.63815,0,0,9807,0,79931,0,32127,23051,0,99538,-78042.4,0,-338595,0,1,0,1,0,1
633,1e+05,80022,98884,42563,0.0236254,9177,12133,0,1650890,4129320,23575500,7.31297,3.64694,0,0,9539,0,80022,0,32119,23114,0,99538,-78571.6,0,-338596,0,1,0,1,0,1
634,1e+05,79898,98883.7,42519,0.0235785,9183,12261,0,1645080,4129320,23575500,7.31297,3.6341,0,0,9539,0,79898,0,32107,23043,0,99538,-78374.9,0,-338596,0,1,0,1,0,1
635,1e+05,79922,98883.5,42815,0.0240005,9291,12277,0,1645890,4129320,23575500,7.31297,3.63589,0,0,9695,0,79922,0,32206,23034,0,99538,-78301.8,0,-338596,0,1,0,1,0,1
636,1e+05,80213,98884.6,42686,0.0238043,9176,12183,0,1654710,4129320,23575500,7.31297,3.65538,0,0,9561,0,80213,0,32080,22997,0,99538,-78080.5,0,-338596,0,1,0,1,0,1
637,1e+05,80127,98884.5,42728,0.0239991,9389,12388,0,1653060,4129320,23575500,7.31297,3.65172,0,0,9751,0,80127,0,32152,23092,0,99538,-78177,0,-338596,0,1,0,1,0,1
638,1e+05,79940,98884.7,42546,0.0238048,9268,12167,0,1654330,4129320,23575500,7.31297,3.65454,0,0,9623,0,79940,0,31954,23169,0,99538,-78501.1,0,-338596,0,1,0,1,0,1
639,1e+05,80138,98883.6,42576,0.0237008,9235,12201,0,1644990,4129320,23575500,7.31297,3.63389,0,0,9606,0,80138,0,32162,23051,0,99538,-78335.7,0,-338596,0,1,0,1,0,1
640,1e+05,79940,98883.6,42302,0.0233034,9250,12147,0,1643750,4129320,23575500,7.31297,3.63114,0,0,9639,0,79940,0,31966,22943,0,99538,-77854.6,0,-338597,0,1,0,1,0,1
641,1e+05,79859,98882.3,42533,0.0234886,9270,12342,0,1637330,4129320,23575500,7.31297,3.61697,0,0,9605,0,79859,0,32190,22974,0,99538,-77918,0,-338597,0,1,0,1,0,1
642,1e+05,79917,98882.7,42420,0.0236483,9278,12248,0,1639830,4129320,23575500,7.31297,3.62249,0,0,9674,0,79917,0,31773,23118,0,99538,-78470.9,0,-338597,0,1,0,1,0,1
643,1e+05,79921,98883.3,42574,0.0236008,9277,12267,0,1647240,4129320,23575500,7.31297,3.63889,0,0,9638,0,79921,0,31990,23075,0,99538,-78336.3,0,-338597,0,1,0,1,0,1
644,1e+05,79692,98883.1,42310,0.0235629,9279,12227,0,1642440,4129320,23575500,7.31297,3.62825,0,0,9645,0,79692,0,31855,23064,0,99538,-78284.3,0,-338597,0,1,0,1,0,1
645,1e+05,79861,98881.8,42408,0.023634,9153,12104,0,1635770,4129320,23575500,7.31297,3.61351,0,0,9521,0,79861,0,31897,22935,0,99538,-77953.9,0,-338598,0,1,0,1,0,1
646,1e+05,79859,98881.7,42499,0.0235656,9190,12145,0,1631950,4129320,23575500,7.31297,3.60509,0,0,9599,0,79859,0,31980,22852,0,99538,-77579.4,0,-338598,0,1,0,1,0,1
647,1e+05,79842,98882,42391,0.0235058,9142,12141,0,1637000,4129320,23575500,7.31297,3.61625,0,0,9504,0,79842,0,32084,22899,0,99538,-77686.3,0,-338598,0,1,0,1,0,1
648,1e+05,80009,98882,42329,0.0236704,9278,12318,0,1636800,4129320,23575500,7.31297,3.61582,0,0,9685,0,80009,0,31884,22935,0,99538,-77784.8,0,-338598,0,1,0,1,0,1
649,1e+05,80104,98883.2,42707,0.0235169,9109,12005,0,1646420,4129320,23575500,7.31297,3.63703,0,0,9456,0,80104,0,32254,23018,0,99538,-78286,0,-338598,0,1,0,1,0,1
650,1e+05,80059,98882.9,42517,0.0241399,9312,12366,0,1640570,4129320,23575500,7.31297,3.62411,0,0,9657,0,80059,0,32044,22955,0,99538,-77663.7,0,-338598,0,1,0,1,0,1
651,1e+05,79990,98884.8,42497,0.0236026,9133,12061,0,1660310,4129320,23575500,7.31297,3.66772,0,0,9491,0,79990,0,31993,22958,0,99538,-77944.4,0,-338598,0,1,0,1,0,1
652,1e+05,79877,98882.6,42387,0.0236362,9171,12144,0,1637050,4129320,23575500,7.31297,3.61636,0,0,9556,0,79877,0,31787,22902,0,99538,-77856.7,0,-338598,0,1,0,1,0,1
653,1e+05,80092,98882.1,42594,0.0235904,9172,12150,0,1635090,4129320,23575500,7.31297,3.61203,0,0,9520,0,80092,0,31943,22875,0,99538,-77753.3,0,-338599,0,1,0,1,0,1
654,1e+05,80172,98882.5,42803,0.0237552,9187,12135,0,1641120,4129320,23575500,7.31297,3.62539,0,0,9557,0,80172,0,32106,22799,0,99538,-77402.4,0,-338599,0,1,0,1,0,1
655,1e+05,79952,98883.8,42670,0.0238802,9215,12130,0,1647650,4129320,23575500,7.31297,3.63981,0,0,9574,0,79952,0,32141,22950,0,99538,-77696.3,0,-338599,0,1,0,1,0,1
656,1e+05,80074,98884.4,42653,0.0237596,9182,12299,0,1654170,4129320,23575500,7.31297,3.65417,0,0,9535,0,80074,0,32226,22909,0,99538,-77708.3,0,-338599,0,1,0,1,0,1
657,1e+05,79907,98883.6,42507,0.0239166,9046,11965,0,1645370,4129320,23575500,7.31297,3.63476,0,0,9403,0,79907,0,32272,22905,0,99538,-77797.3,0,-338599,0,1,0,1,0,1
658,1e+05,79988,98884,42715,0.0237242,9247,12254,0,1650800,4129320,23575500,7.31297,3.64673,0,0,9598,0,79988,0,32112,22820,0,99538,-77504.5,0,-338599,0,1,0,1,0,1
659,1e+05,79888,98883.7,42566,0.0235901,9173,12179,0,1647160,4129320,23575500,7.31297,3.6387,0,0,9564,0,79888,0,32161,22884,0,99538,-77686.6,0,-338599,0,1,0,1,0,1
660,1e+05,79608,98883.1,42224,0.0236559,9413,12228,0,1642410,4129320,23575500,7.31297,3.62818,0,0,9780,0,79608,0,32011,23039,0,99538,-77990,0,-338599,0,1,0,1,0,1
661,1e+05,80001,98882.3,42673,0.0235625,9060,12064,0,1640130,4129320,23575500,7.31297,3.62312,0,0,9452,0,80001,0,32366,23081,0,99538,-78692.1,0,-338599,0,1,0,1,0,1
662,1e+05,79825,98882.1,42477,0.0237492,9312,12264,0,1634660,4129320,23575500,7.31297,3.61105,0,0,9660,0,79825,0,32063,23076,0,99538,-78367.7,0,-338599,0,1,0,1,0,1
663,1e+05,79821,98883,42397,0.0235657,9234,12152,0,1645990,4129320,23575500,7.31297,3.6361,0,0,9582,0,79821,0,31992,23032,0,99538,-78127.4,0,-338600,0,1,0,1,0,1
664,1e+05,80017,98882.4,42597,0.0236234,9129,12197,0,1638100,4129320,23575500,7.31297,3.61866,0,0,9485,0,80017,0,32144,22895,0,99538,-78029.1,0,-338600,0,1,0,1,0,1
665,1e+05,79755,98882.7,42404,0.0236862,9267,12174,0,1640890,4129320,23575500,7.31297,3.62485,0,0,9610,0,79755,0,31994,22994,0,99538,-78149.4,0,-338600,0,1,0,1,0,1
666,1e+05,79832,98882.8,42222,0.0234142,9127,12082,0,1641970,4129320,23575500,7.31297,3.62725,0,0,9497,0,79832,0,31957,22926,0,99538,-77787.9,0,-338600,0,1,0,1,0,1
667,1e+05,79959,98881.1,42502,0.0238276,9151,12181,0,1629100,4129320,23575500,7.31297,3.59878,0,0,9516,0,79959,0,32078,22849,0,99538,-77768.8,0,-338600,0,1,0,1,0,1
668,1e+05,79699,98881.9,42390,0.0233973,9242,12151,0,1637300,4129320,23575500,7.31297,3.61691,0,0,9611,0,79699,0,31888,22869,0,99538,-77552.5,0,-338600,0,1,0,1,0,1
669,1e+05,79819,98881.3,42351,0.0234587,9022,12012,0,1629470,4129320,23575500,7.31297,3.59964,0,0,9395,0,79819,0,31926,22803,0,99538,-77562.3,0,-338600,0,1,0,1,0,1
670,1e+05,79855,98881.1,42658,0.023377,9271,12153,0,1631760,4129320,23575500,7.31297,3.60467,0,0,9643,0,79855,0,31987,22789,0,99538,-77416.1,0,-338601,0,1,0,1,0,1
671,1e+05,79852,98881,42400,0.0234407,9077,11952,0,1629890,4129320,23575500,7.31297,3.60053,0,0,9407,0,79852,0,31892,22753,0,99538,-77201.7,0,-338601,0,1,0,1,0,1
672,1e+05,79834,98880.3,42379,0.023297,9159,12126,0,1625580,4129320,23575500,7.31297,3.59102,0,0,9556,0,79834,0,32024,22775,0,99538,-77360.4,0,-338601,0,1,0,1,0,1
673,1e+05,79966,98880.2,42555,0.023561,9157,12102,0,1624830,4129320,23575500,7.31297,3.58936,0,0,9519,0,79966,0,32138,22730,0,99538,-77197,0,-338601,0,1,0,1,0,1
674,1e+05,79934,98881.7,42502,0.0234825,9219,12215,0,1637510,4129320,23575500,7.31297,3.61735,0,0,9576,0,79934,0,31808,22845,0,99538,-77569.3,0,-338601,0,1,0,1,0,1
675,1e+05,79972,98882,42344,0.0236682,9198,12203,0,1639030,4129320,23575500,7.31297,3.62072,0,0,9564,0,79972,0,31962,22773,0,99538,-77216.3,0,-338601,0,1,0,1,0,1
676,1e+05,79921,98881.6,42507,0.0236271,9246,12221,0,1635510,4129320,23575500,7.31297,3.61294,0,0,9667,0,79921,0,32004,22845,0,99538,-77381.5,0,-338601,0,1,0,1,0,1
677,1e+05,80021,98882,42364,0.0236905,9154,12071,0,1636300,4129320,23575500,7.31297,3.61468,0,0,9536,0,80021,0,31970,22907,0,99538,-77767.5,0,-338601,0,1,0,1,0,1
678,1e+05,79942,98882.8,42382,0.0234235,9249,12174,0,1641970,4129320,23575500,7.31297,3.6272,0,0,9604,0,79942,0,31948,22956,0,99538,-77827.2,0,-338601,0,1,0,1,0,1
679,1e+05,80151,98882.5,42765,0.0239549,9221,12165,0,1636630,4129320,23575500,7.31297,3.61543,0,0,9625,0,80151,0,32202,22991,0,99538,-78098.1,0,-338601,0,1,0,1,0,1
680,1e+05,80051,98884.7,42240,0.0238501,9220,12222,0,1657980,4129320,23575500,7.31297,3.66257,0,0,9597,0,80051,0,31762,23018,0,99538,-77936.2,0,-338601,0,1,0,1,0,1
681,1e+05,80095,98883.8,42713,0.023552,9142,11911,0,1649170,4129320,23575500,7.31297,3.64312,0,0,9500,0,80095,0,32208,22917,0,99538,-77945.6,0,-338601,0,1,0,1,0,1
682,1e+05,79826,98882.3,42536,0.023543,9276,12220,0,1633440,4129320,23575500,7.31297,3.60839,0,0,9648,0,79826,0,31968,22810,0,99538,-77370.4,0,-338602,0,1,0,1,0,1
683,1e+05,79816,98881.8,42265,0.023142,9138,11989,0,1635220,4129320,23575500,7.31297,3.6123,0,0,9499,0,79816,0,31807,22895,0,99538,-77746.1,0,-338602,0,1,0,1,0,1
684,1e+05,79767,98879,42345,0.0234573,9164,12042,0,1614780,4129320,23575500,7.31297,3.56714,0,0,9549,0,79767,0,31976,22906,0,99538,-77769.7,0,-338602,0,1,0,1,0,1
685,1e+05,79887,98879.7,42387,0.0233768,9123,11918,0,1623090,4129320,23575500,7.31297,3.58551,0,0,9478,0,79887,0,31766,22838,0,99538,-77576.1,0,-338602,0,1,0,1,0,1
686,1e+05,79927,98879.6,42374,0.0232629,9164,12190,0,1624070,4129320,23575500,7.31297,3.58767,0,0,9501,0,79927,0,32047,22764,0,99538,-77369.3,0,-338602,0,1,0,1,0,1
687,1e+05,79927,98880,42316,0.0233802,9248,12093,0,1623480,4129320,23575500,7.31297,3.58638,0,0,9633,0,79927,0,31955,22825,0,99538,-77371.2,0,-338602,0,1,0,1,0,1
688,1e+05,79912,98880.5,42443,0.0232684,9021,11991,0,1630370,4129320,23575500,7.31297,3.60159,0,0,9375,0,79912,0,31886,22866,0,99538,-77781.1,0,-338602,0,1,0,1,0,1
689,1e+05,79999,98880.5,42351,0.0234917,9151,12146,0,1627110,4129320,23575500,7.31297,3.59437,0,0,9503,0,79999,0,31962,22616,0,99538,-76770.6,0,-338602,0,1,0,1,0,1
690,1e+05,79992,98881.4,42666,0.023692,9126,12123,0,1634580,4129320,23575500,7.31297,3.61092,0,0,9477,0,79992,0,31979,22692,0,99538,-77091.2,0,-338602,0,1,0,1,0,1
691,1e+05,80101,98881.4,42446,0.0235954,9254,12176,0,1635140,4129320,23575500,7.31297,3.61211,0,0,9639,0,80101,0,32223,22762,0,99538,-77137.5,0,-338602,0,1,0,1,0,1
692,1e+05,80090,98881.1,42345,0.0235995,9137,12181,0,1631500,4129320,23575500,7.31297,3.60408,0,0,9503,0,80090,0,31888,22777,0,99538,-77119.2,0,-338602,0,1,0,1,0,1
693,1e+05,79880,98881.1,42381,0.0236269,9204,12113,0,1630420,4129320,23575500,7.31297,3.60172,0,0,9546,0,79880,0,31960,22968,0,99538,-77945.8,0,-338602,0,1,0,1,0,1
694,1e+05,80041,98881.4,42399,0.0231835,9093,12229,0,1633000,4129320,23575500,7.31297,3.60737,0,0,9471,0,80041,0,31996,22876,0,99538,-77865.7,0,-338603,0,1,0,1,0,1
695,1e+05,79827,98880.6,42292,0.0235778,9246,12153,0,1624460,4129320,23575500,7.31297,3.58854,0,0,9614,0,79827,0,31840,22831,0,99538,-77445.9,0,-338603,0,1,0,1,0,1
696,1e+05,80015,98881,42499,0.0232048,9099,11916,0,1634740,4129320,23575500,7.31297,3.61122,0,0,9496,0,80015,0,31865,22801,0,99538,-77390.1,0,-338603,0,1,0,1,0,1
697,1e+05,79854,98879.2,42321,0.023751,9133,12301,0,1615220,4129320,23575500,7.31297,3.56811,0,0,9494,0,79854,0,31961,22698,0,99538,-77063.9,0,-338603,0,1,0,1,0,1
698,1e+05,79824,98881.5,42323,0.0234011,9215,12041,0,1637980,4129320,23575500,7.31297,3.61843,0,0,9603,0,79824,0,31771,22856,0,99538,-77430.9,0,-338603,0,1,0,1,0,1
699,1e+05,80098,98880.6,42429,0.0235849,9126,12178,0,1626860,4129320,23575500,7.31297,3.59384,0,0,9517,0,80098,0,31925,22816,0,99538,-77474.5,0,-338603,0,1,0,1,0,1
700,1e+05,80149,98881.8,42562,0.0236971,9330,12208,0,1635670,4129320,23575500,7.31297,3.61332,0,0,9675,0,80149,0,31926,22834,0,99538,-77472.7,0,-338603,0,1,0,1,0,1
