"L","M","U","x","G","EIR","Resistance_level","Access","Dosage","Seasonality"
-0.0372469253264074,0.00895112191615253,0.0849720438175385,17,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0388149449931708,0.00920910981956302,0.0852562996229616,18,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0372927548223284,0.0108542985397138,0.089545641884898,19,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0391227132848248,0.00829353235767757,0.083105760570087,20,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0369942112144657,0.0101191998071596,0.0880194014069975,21,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0365451148506783,0.0119909419631713,0.0916439638579082,22,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0361573452665871,0.00962715735204103,0.085520209621463,23,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0359735624866178,0.0128666342316862,0.0905640490523887,24,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0367604285164529,0.011928351293623,0.0908706910520241,25,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0368009022701197,0.0111202120551546,0.0879517616186084,26,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0348893282153543,0.0121746463121428,0.0890919291760472,27,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0358672511630172,0.0122068401000982,0.0899001525530033,28,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0368358080158079,0.012277916492802,0.0882978324093713,29,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0347943835011276,0.0133505884583814,0.0907378860022808,30,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0359237097139287,0.0125755538003139,0.089253676223658,31,"IC50_S_short",1,1,1,1,"sesonality2"
-0.037394192828049,0.0115793057119493,0.0879976400757336,32,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0366810585158876,0.0118651415088372,0.0883844243311607,33,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0372908430660323,0.00960163975846272,0.0866016052590689,34,"IC50_S_short",1,1,1,1,"sesonality2"
-0.034909768160633,0.0133497986836034,0.0905831885527457,35,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0362430854495677,0.0109735593219827,0.0852733759294811,36,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0363053597895837,0.0101389000567873,0.0858956149055678,37,"IC50_S_short",1,1,1,1,"sesonality2"
-0.038215152480436,0.0108294583565532,0.0867430378656362,38,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0375619401422672,0.00899342698830105,0.0841120487752504,39,"IC50_S_short",1,1,1,1,"sesonality2"
NA,NA,NA,40,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0783691473263916,-0.0505891422088191,-0.0200765084405022,1,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0718218868157013,-0.0433536725617377,-0.0129025475451884,2,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0660831793475089,-0.0377020600185465,-0.00524249228008082,3,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0600414620459289,-0.0292597351709077,0.00360490288865281,4,"Resistance_Level",1,1,1,1,"sesonality2"
-0.055141186970073,-0.0232850226192628,0.0131501144881186,5,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0500120198008763,-0.0169769997488395,0.02405755209507,6,"Resistance_Level",1,1,1,1,"sesonality2"
-0.044676645844453,-0.00936170287841755,0.0358046882116562,7,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0401630793703465,-0.0028867100943256,0.0477991670230286,8,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0379552530137541,0.000817237548254621,0.056889516183332,9,"Resistance_Level",1,1,1,1,"sesonality2"
-0.035348221310005,0.00675611935352152,0.0703608162627596,10,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0323075149985475,0.0130864641305439,0.0780752793745379,11,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0321691590241675,0.0151940182983474,0.0839846451622965,12,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0300917725736703,0.020516638267612,0.0908515872506364,13,"Resistance_Level",1,1,1,1,"sesonality2"
-0.02961456943735,0.0214691095503765,0.0980014711189755,14,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0287006276521979,0.0240913856587901,0.102730966033395,15,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0297274511277635,0.0249656280686541,0.105032357512002,16,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0318465793262866,0.0247852314364027,0.106147924312691,17,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0306330669330352,0.0247189651837268,0.103683381112814,18,"Resistance_Level",1,1,1,1,"sesonality2"
-0.030311287749552,0.0255889618851882,0.109115410079888,19,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0319899694648114,0.0234758160996471,0.104893792401829,20,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0325865273869461,0.0236001791108959,0.105257012232825,21,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0323808848717046,0.0230263718182917,0.102513697177419,22,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0318177563351681,0.0250190994444212,0.106255429760137,23,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0312968772983237,0.026106335082255,0.107720837984429,24,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0307244411815564,0.024098159547184,0.107071249176513,25,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0299035324863854,0.026355428073704,0.108611758061693,26,"Resistance_Level",1,1,1,1,"sesonality2"
-0.028916829417019,0.0274210604110848,0.111893258816292,27,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0284341118097293,0.0292020048673939,0.109948287518582,28,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0267579163042754,0.0300861082574778,0.114708652188468,29,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0252123510343542,0.0311670678143307,0.113745677882932,30,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0251455957233236,0.0326794850470158,0.112455475314529,31,"Resistance_Level",1,1,1,1,"sesonality2"
-0.023023517450109,0.0333674862632227,0.115739045538588,32,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0237483223417458,0.0326845788836179,0.113852742693606,33,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0223611815390623,0.0340520217051701,0.117840714355522,34,"Resistance_Level",1,1,1,1,"sesonality2"
-0.021038370885981,0.0365201642648876,0.115452308377171,35,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0213710619339415,0.0355580986424947,0.114494184030236,36,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0216973264701503,0.0370043259278214,0.117711093755533,37,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0200740552078911,0.0363736842846825,0.116924309725195,38,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0187266953183838,0.0396060645799213,0.118874357031785,39,"Resistance_Level",1,1,1,1,"sesonality2"
NA,NA,NA,40,"Resistance_Level",1,1,1,1,"sesonality2"
-0.0240677907378352,0.0311295334949678,0.113195512398958,1,"half_life_short",1,1,1,1,"sesonality2"
-0.0273466826981368,0.0267025442020747,0.10829780231219,2,"half_life_short",1,1,1,1,"sesonality2"
-0.0269122927731882,0.0257701164951135,0.10654499727755,3,"half_life_short",1,1,1,1,"sesonality2"
-0.028653825776951,0.0253064043559909,0.109540107571694,4,"half_life_short",1,1,1,1,"sesonality2"
-0.0297727610831005,0.022756769983605,0.104174509489149,5,"half_life_short",1,1,1,1,"sesonality2"
-0.0303319997346582,0.0232465304426907,0.105236794196533,6,"half_life_short",1,1,1,1,"sesonality2"
-0.0297008419002203,0.0205000502750039,0.103072882277393,7,"half_life_short",1,1,1,1,"sesonality2"
-0.0303513773721007,0.0217164490650415,0.100748757189169,8,"half_life_short",1,1,1,1,"sesonality2"
-0.0320184460823129,0.0182085578048402,0.0993088832782072,9,"half_life_short",1,1,1,1,"sesonality2"
-0.0339441339009104,0.0162042835776614,0.0974513571691931,10,"half_life_short",1,1,1,1,"sesonality2"
-0.0334077786748383,0.0183620643130008,0.0993960174018925,11,"half_life_short",1,1,1,1,"sesonality2"
-0.0346455782441402,0.0156372517693649,0.0951955318798987,12,"half_life_short",1,1,1,1,"sesonality2"
-0.0358743700851704,0.0138987906246649,0.0927666014296156,13,"half_life_short",1,1,1,1,"sesonality2"
-0.0352222360773087,0.0139194389526462,0.0910879105458946,14,"half_life_short",1,1,1,1,"sesonality2"
-0.0338783203421647,0.0155826939340613,0.0942490187327736,15,"half_life_short",1,1,1,1,"sesonality2"
-0.0359937547794724,0.0130656086401965,0.0899189105266264,16,"half_life_short",1,1,1,1,"sesonality2"
-0.0373347128526979,0.0109556800965295,0.0847838938985974,17,"half_life_short",1,1,1,1,"sesonality2"
-0.0393320847609422,0.00936356349308677,0.0867774470237761,18,"half_life_short",1,1,1,1,"sesonality2"
-0.0391150568584618,0.00836785650745246,0.0852013175758061,19,"half_life_short",1,1,1,1,"sesonality2"
-0.0392568673528283,0.00646144343326657,0.0819920658642286,20,"half_life_short",1,1,1,1,"sesonality2"
-0.0400736889392348,0.00663877904787546,0.0816553012145319,21,"half_life_short",1,1,1,1,"sesonality2"
-0.0412614687490442,0.0043203083986223,0.0806643688318313,22,"half_life_short",1,1,1,1,"sesonality2"
-0.040994393802102,0.00527238969172859,0.0815392788565664,23,"half_life_short",1,1,1,1,"sesonality2"
-0.0417034276567233,0.00263030537726008,0.077324177003005,24,"half_life_short",1,1,1,1,"sesonality2"
-0.040661590326944,0.00511720388723915,0.0792140445763562,25,"half_life_short",1,1,1,1,"sesonality2"
-0.0405319905496309,0.00512547070333304,0.0766106046072163,26,"half_life_short",1,1,1,1,"sesonality2"
-0.0414298113749093,0.00428137866929043,0.0781074081167798,27,"half_life_short",1,1,1,1,"sesonality2"
-0.0421586146501529,0.0035582429484782,0.0770077173269344,28,"half_life_short",1,1,1,1,"sesonality2"
-0.0414675731155667,0.00293974401823252,0.0740999959302409,29,"half_life_short",1,1,1,1,"sesonality2"
-0.0431358550889194,0.00130810628829582,0.0725330618532377,30,"half_life_short",1,1,1,1,"sesonality2"
-0.0424656679385847,0.00167559706618364,0.0741728529785477,31,"half_life_short",1,1,1,1,"sesonality2"
-0.0428415650749563,0.000986310015296189,0.0709794546626947,32,"half_life_short",1,1,1,1,"sesonality2"
-0.0429759753626479,-0.000723218909444101,0.0703597648598693,33,"half_life_short",1,1,1,1,"sesonality2"
-0.0423761120881806,0.00108881866158172,0.0698824569754176,34,"half_life_short",1,1,1,1,"sesonality2"
-0.0433063605882707,-0.00080016139993783,0.0678549530388898,35,"half_life_short",1,1,1,1,"sesonality2"
-0.0435398968999117,-0.00186305531462069,0.0666166570588624,36,"half_life_short",1,1,1,1,"sesonality2"
-0.0431340258813355,-0.000584479567436404,0.066341871882621,37,"half_life_short",1,1,1,1,"sesonality2"
-0.043009634505231,-0.00106977348136719,0.0669914936995623,38,"half_life_short",1,1,1,1,"sesonality2"
-0.0433993329321517,-0.00171855566130104,0.067127216550624,39,"half_life_short",1,1,1,1,"sesonality2"
NA,NA,NA,40,"half_life_short",1,1,1,1,"sesonality2"
-0.0353060622133659,0.00978526073087752,0.0815082156117998,1,"MKR_short",1,1,1,1,"sesonality2"
-0.0367373299552291,0.0081138959528228,0.0824535158451275,2,"MKR_short",1,1,1,1,"sesonality2"
-0.0366787400327978,0.00915078734081896,0.0835864359036302,3,"MKR_short",1,1,1,1,"sesonality2"
-0.0376176702500163,0.00898666822108135,0.0817701014876083,4,"MKR_short",1,1,1,1,"sesonality2"
-0.0358402404784541,0.0109401353728489,0.0830069771340655,5,"MKR_short",1,1,1,1,"sesonality2"
-0.0360804031307044,0.00973439003954198,0.0848683074056439,6,"MKR_short",1,1,1,1,"sesonality2"
-0.0368084209292395,0.00873606590234631,0.0856179959782385,7,"MKR_short",1,1,1,1,"sesonality2"
-0.036132890694976,0.0112807315628214,0.0863353754462276,8,"MKR_short",1,1,1,1,"sesonality2"
-0.0375513281094491,0.00889521190760008,0.0863508425154631,9,"MKR_short",1,1,1,1,"sesonality2"
-0.0370031502417223,0.00954532326863282,0.0881057426496865,10,"MKR_short",1,1,1,1,"sesonality2"
-0.0369678892406889,0.0103776441913443,0.0875658260364453,11,"MKR_short",1,1,1,1,"sesonality2"
-0.036692441283579,0.0104204606530295,0.0862810642203519,12,"MKR_short",1,1,1,1,"sesonality2"
-0.0381559500418715,0.0105478733549239,0.0870941345972474,13,"MKR_short",1,1,1,1,"sesonality2"
-0.0386193050388052,0.00920823090837637,0.0885075607707164,14,"MKR_short",1,1,1,1,"sesonality2"
-0.0380807400866127,0.00946041979747254,0.0847370950574672,15,"MKR_short",1,1,1,1,"sesonality2"
-0.0388264536581521,0.00839542869556553,0.0865219415903208,16,"MKR_short",1,1,1,1,"sesonality2"
-0.0383070043493701,0.0100374935597395,0.0864433646247699,17,"MKR_short",1,1,1,1,"sesonality2"
-0.03777197675616,0.00984194077265098,0.0863350980177446,18,"MKR_short",1,1,1,1,"sesonality2"
-0.0374991508109284,0.010115535867611,0.0875970999979403,19,"MKR_short",1,1,1,1,"sesonality2"
-0.038795569373741,0.00867710254459491,0.0858942254550221,20,"MKR_short",1,1,1,1,"sesonality2"
-0.0390450791557819,0.00872571004295505,0.0870439872316314,21,"MKR_short",1,1,1,1,"sesonality2"
-0.0392590508109486,0.00875016868044383,0.0850970460756923,22,"MKR_short",1,1,1,1,"sesonality2"
-0.0386937015247236,0.0092976740333119,0.0880317284143656,23,"MKR_short",1,1,1,1,"sesonality2"
-0.0388191788317909,0.00890084926867038,0.0868484917358971,24,"MKR_short",1,1,1,1,"sesonality2"
-0.0385851905134302,0.0107198572829694,0.0881335128650775,25,"MKR_short",1,1,1,1,"sesonality2"
-0.0387545850286597,0.0099284980103872,0.088005467852235,26,"MKR_short",1,1,1,1,"sesonality2"
-0.0372863154773234,0.00986365229847807,0.0869022690733725,27,"MKR_short",1,1,1,1,"sesonality2"
-0.0381262528541039,0.0109076348792115,0.0900296995867547,28,"MKR_short",1,1,1,1,"sesonality2"
-0.0373427126119559,0.010938211462119,0.0879217869867861,29,"MKR_short",1,1,1,1,"sesonality2"
-0.0388681616808717,0.00967617729413189,0.0866950928124613,30,"MKR_short",1,1,1,1,"sesonality2"
-0.0383032030005243,0.00972036741435862,0.0860541579922992,31,"MKR_short",1,1,1,1,"sesonality2"
-0.0377520765896323,0.00894103974998136,0.0847098162402291,32,"MKR_short",1,1,1,1,"sesonality2"
-0.0381793520965064,0.00909062132733871,0.0858794920741585,33,"MKR_short",1,1,1,1,"sesonality2"
-0.0366260390138616,0.0106026682042179,0.0864359457950261,34,"MKR_short",1,1,1,1,"sesonality2"
-0.03721008444701,0.0100613752965872,0.0879107902198686,35,"MKR_short",1,1,1,1,"sesonality2"
-0.037836551492178,0.00850422522154646,0.0841228570287681,36,"MKR_short",1,1,1,1,"sesonality2"
-0.0377127421876884,0.00804081735344507,0.0828674504062065,37,"MKR_short",1,1,1,1,"sesonality2"
-0.0374316214145493,0.0088624529957232,0.0838095866993255,38,"MKR_short",1,1,1,1,"sesonality2"
-0.0371576272314472,0.0094078790354032,0.0861299691180143,39,"MKR_short",1,1,1,1,"sesonality2"
NA,NA,NA,40,"MKR_short",1,1,1,1,"sesonality2"
-0.0143311585146185,0.0454112119373564,0.129471394342247,1,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0167233360895201,0.0428446606248341,0.129383677920551,2,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0199600353686341,0.0379837768459202,0.122323818325033,3,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0224415001718958,0.0355483274844972,0.120969701071287,4,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0258093006415181,0.0314276472065701,0.115976552823469,5,"C_max_IC50",1,1,1,1,"sesonality2"
-0.027123991855943,0.0302340974720341,0.113786962568272,6,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0287286158074825,0.0265696394734026,0.108692263016966,7,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0310202436071375,0.0237004158053182,0.105600602210445,8,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0311261403603693,0.0218070215698457,0.101440699068077,9,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0343701175373395,0.0170108773327041,0.0950865296800203,10,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0355829594267497,0.0147819962089322,0.0927596215494857,11,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0370928332488604,0.0121676404988116,0.0889450332384294,12,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0373902517306728,0.0102037565095723,0.0838080163662037,13,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0392456525206063,0.00746188196131487,0.0802595217614912,14,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0403889679155592,0.00525754096002639,0.0761213538806993,15,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0417739843558242,0.00190315380508345,0.0678055167818599,16,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0430710226062418,-0.00130598079227092,0.0647730922523014,17,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0446435805976427,-0.00194851528809793,0.064127414786072,18,"C_max_IC50",1,1,1,1,"sesonality2"
-0.043527494438433,-0.00296847290191785,0.0581872603179597,19,"C_max_IC50",1,1,1,1,"sesonality2"
-0.045954809173969,-0.00648030320257362,0.0518879166702903,20,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0457164597198148,-0.00598360248963943,0.0525706320986968,21,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0489536249256133,-0.0107349260082154,0.0443809650345956,22,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0497289039999607,-0.0124607597345929,0.0411410842514126,23,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0507400316222747,-0.0145775029004516,0.0359317207955529,24,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0517588531355127,-0.0160135698400347,0.0307493662198056,25,"C_max_IC50",1,1,1,1,"sesonality2"
-0.052077564688756,-0.0169727885027772,0.0302768695143403,26,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0553377079093083,-0.0205505171535143,0.0238488092180844,27,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0541611755861901,-0.0204895846926778,0.0203209077191686,28,"C_max_IC50",1,1,1,1,"sesonality2"
-0.057588345121055,-0.02487622573703,0.0139671749013082,29,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0585638364251193,-0.025285904789899,0.0119735005425769,30,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0599361445656819,-0.0287132147058737,0.00614731257905232,31,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0621126789124253,-0.0299897111758694,0.00667439606780234,32,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0631387012499154,-0.0326198675927825,0.00490161112417246,33,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0647823332985863,-0.0337306284974504,-0.000583730813561324,34,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0674673956923336,-0.0363911101493785,-0.00161368025540067,35,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0664632015838474,-0.0360234323431143,-0.00408516824327678,36,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0702707620857951,-0.0395702631552809,-0.00875145462512049,37,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0726102645866879,-0.0427580196759918,-0.0121230870346428,38,"C_max_IC50",1,1,1,1,"sesonality2"
-0.0713621433435949,-0.0431959021123883,-0.0098632359377703,39,"C_max_IC50",1,1,1,1,"sesonality2"
NA,NA,NA,40,"C_max_IC50",1,1,1,1,"sesonality2"
